id,genres
273481,action
273481,crime
273481,drama
273481,mystery
273481,thriller
284303,drama
284303,horror
284303,thriller
342878,comedy
342878,drama
342878,romance
278236,drama
283350,drama
283350,romance
283350,comedy
80015,comedy
291270,animation
291270,comedy
291270,drama
291270,romance
318781,drama
318781,romance
318781,history
253344,comedy
157544,thriller
157544,horror
257211,comedy
338676,drama
338676,horror
338676,science fiction
277217,adventure
277217,action
277217,comedy
277217,family
292431,drama
292431,romance
264644,drama
264644,thriller
15657,adventure
15657,animation
15657,family
328425,thriller
328425,mystery
310131,mystery
310131,horror
286192,animation
286192,family
298312,horror
298312,thriller
290751,crime
290751,drama
290751,mystery
283445,horror
261392,comedy
261392,action
192141,action
192141,thriller
277216,drama
277216,music
310133,thriller
40205,fantasy
40205,drama
40205,family
295830,horror
295830,fantasy
295830,drama
295830,action
295830,science fiction
308084,comedy
308084,drama
284674,thriller
284674,science fiction
274479,drama
274479,comedy
228066,drama
228066,science fiction
228066,thriller
42949,animation
42949,adventure
42949,fantasy
42949,family
301875,drama
301875,romance
301875,science fiction
273477,comedy
273477,horror
245168,drama
245168,history
12448,adventure
12448,animation
12448,family
12448,romance
310135,action
310135,adventure
310135,comedy
310135,science fiction
301351,drama
301351,music
301351,romance
16366,music
16366,family
16366,animation
276907,crime
276907,thriller
323373,comedy
323373,horror
306819,drama
57876,horror
57876,thriller
57876,science fiction
241843,action
241843,comedy
241843,horror
313922,horror
313922,crime
313922,thriller
283587,drama
283587,war
328589,comedy
328589,drama
287948,thriller
287948,action
287948,crime
263472,drama
263472,thriller
319341,comedy
303991,comedy
303991,drama
10317,comedy
10317,drama
253450,action
253450,drama
253450,history
254302,drama
296100,comedy
334538,drama
334538,science fiction
253412,adventure
253412,drama
330764,comedy
330764,fantasy
314365,drama
314365,thriller
314365,history
333674,drama
333674,thriller
333674,horror
245698,thriller
245698,drama
325348,action
325348,adventure
325348,science fiction
295964,drama
296065,horror
296065,thriller
329263,comedy
290637,horror
290637,thriller
271736,drama
159824,animation
159824,comedy
159824,family
360784,thriller
360784,horror
306745,romance
306745,drama
314385,drama
314385,romance
309809,adventure
309809,animation
309809,fantasy
330112,drama
330112,romance
330112,comedy
297762,action
297762,adventure
297762,fantasy
339988,drama
339988,thriller
339988,science fiction
68730,drama
68730,history
296098,thriller
296098,drama
324807,crime
324807,drama
324807,mystery
324807,thriller
352208,documentary
306947,thriller
270487,comedy
270487,drama
270487,mystery
318917,comedy
325848,comedy
335866,horror
335866,science fiction
257445,adventure
257445,horror
257445,comedy
290762,comedy
290762,drama
290762,romance
304372,drama
304372,thriller
346808,action
346808,thriller
294963,horror
294963,western
294963,adventure
294963,drama
146301,horror
146301,thriller
293646,drama
293646,history
356296,crime
356296,drama
356296,thriller
254172,drama
298382,drama
254201,crime
254201,thriller
294016,drama
321741,drama
227973,animation
312831,fantasy
312831,horror
315465,fantasy
315465,action
315465,adventure
315465,animation
312221,drama
339527,crime
339527,drama
339527,mystery
336004,crime
336004,action
336004,thriller
332502,mystery
332502,science fiction
332502,thriller
333348,comedy
333348,family
19100,comedy
19100,family
321751,comedy
321751,drama
257088,action
257088,crime
257088,thriller
299687,adventure
299687,science fiction
336882,action
336882,drama
336882,thriller
331836,comedy
300693,drama
318846,comedy
318846,drama
347969,comedy
347969,western
26736,adventure
26736,comedy
26736,drama
26736,family
26736,fantasy
329833,comedy
259694,comedy
259694,romance
351819,romance
351819,comedy
340666,drama
340666,thriller
274167,comedy
266294,comedy
140300,action
140300,adventure
140300,animation
140300,comedy
140300,family
347201,action
347201,animation
347201,fantasy
317442,action
317442,animation
317442,romance
58431,romance
58431,horror
58431,comedy
58431,thriller
174751,action
174751,drama
174751,western
329440,horror
329440,thriller
348678,comedy
348678,drama
323675,action
323675,comedy
366924,action
366924,animation
366924,science fiction
319888,comedy
319888,drama
319888,history
329805,drama
329805,romance
321258,horror
321258,mystery
321258,thriller
335778,action
364116,thriller
364116,horror
291870,comedy
300673,action
300673,drama
300673,history
300673,thriller
339408,drama
296096,drama
296096,romance
263341,action
263341,adventure
263341,drama
146198,action
146198,thriller
205584,fantasy
323677,action
323677,drama
333371,thriller
333371,science fiction
333371,drama
267860,action
267860,crime
267860,thriller
269149,animation
269149,adventure
269149,family
269149,comedy
279641,war
279641,comedy
267193,action
267193,comedy
365222,action
365222,drama
365222,history
182219,comedy
371645,drama
371645,adventure
371645,comedy
302528,drama
302528,thriller
37265,comedy
37265,drama
329010,thriller
301365,thriller
301365,horror
364433,action
364433,drama
364433,comedy
364433,thriller
364433,science fiction
333352,drama
333352,thriller
333352,war
320588,comedy
320588,drama
320588,romance
333385,action
333385,comedy
333385,romance
339984,drama
375012,horror
315664,comedy
315664,drama
302688,romance
302688,comedy
302688,family
186759,comedy
342521,action
342521,comedy
296360,comedy
296360,drama
296360,romance
379291,action
379291,animation
357096,horror
357096,thriller
295699,comedy
369557,romance
369557,drama
369557,music
370755,comedy
370755,drama
370755,romance
290595,action
290595,adventure
290595,drama
325133,comedy
301608,crime
301608,thriller
376570,horror
376570,thriller
335578,drama
335578,history
335578,war
353326,drama
375572,drama
303858,thriller
322240,fantasy
322240,comedy
322240,family
356298,comedy
356298,drama
326423,comedy
330483,drama
330483,romance
205588,thriller
127380,adventure
127380,animation
127380,comedy
127380,family
323676,comedy
381341,comedy
381341,drama
333669,action
316152,war
316152,action
316152,drama
316152,history
316152,thriller
153518,family
153518,animation
332411,action
332411,crime
332411,drama
332411,thriller
347938,drama
347938,history
347938,thriller
26691,comedy
353069,comedy
302401,drama
302401,thriller
355008,comedy
234004,action
234004,adventure
234004,animation
234004,family
290250,action
290250,comedy
290250,crime
290250,thriller
270010,comedy
270010,drama
258509,adventure
258509,animation
258509,comedy
258509,family
332567,horror
332567,drama
332567,thriller
290098,thriller
290098,drama
290098,romance
241259,family
241259,fantasy
267935,adventure
267935,family
267935,fantasy
223702,adventure
223702,animation
223702,comedy
223702,fantasy
384798,action
384798,horror
384798,science fiction
334533,adventure
334533,comedy
334533,drama
334533,romance
374475,comedy
374475,drama
293670,horror
293670,mystery
291805,action
291805,adventure
291805,comedy
291805,crime
291805,mystery
291805,thriller
332872,drama
332872,romance
339397,comedy
339397,drama
339397,romance
374473,drama
347031,comedy
347031,drama
347031,romance
347031,fantasy
347031,adventure
389053,action
389053,adventure
389053,comedy
301804,drama
301804,fantasy
301804,horror
301804,thriller
308531,fantasy
308531,action
308531,adventure
308531,comedy
257345,horror
257345,thriller
318121,comedy
318121,drama
341012,comedy
341012,music
192040,documentary
259693,horror
245913,drama
366564,comedy
43074,action
43074,fantasy
43074,comedy
168098,horror
168098,science fiction
168098,thriller
380225,drama
380225,comedy
302699,action
302699,comedy
267192,drama
267192,history
324668,action
324668,thriller
258489,action
258489,adventure
316727,action
316727,horror
316727,thriller
316023,comedy
278154,adventure
278154,animation
278154,family
278154,comedy
345911,horror
345911,thriller
294272,adventure
294272,family
294272,fantasy
369776,comedy
353571,comedy
353571,drama
353571,romance
359156,drama
399106,family
399106,animation
337703,animation
337703,drama
337703,fantasy
328387,mystery
328387,adventure
328387,crime
363676,drama
363676,history
338189,drama
366514,comedy
366514,romance
325789,crime
325789,drama
325789,thriller
308266,comedy
308266,crime
308266,drama
382322,action
382322,animation
382322,crime
382322,drama
376659,comedy
338766,crime
338766,drama
338766,thriller
338766,western
390734,action
390734,animation
390734,adventure
390734,drama
390734,fantasy
390734,science fiction
383869,comedy
300669,crime
300669,horror
300669,thriller
403119,drama
403119,thriller
403119,horror
403119,adventure
376660,comedy
376660,drama
351339,history
351339,thriller
351339,war
309886,action
309886,thriller
337674,drama
337674,thriller
396535,action
396535,horror
396535,thriller
368031,horror
368031,thriller
278924,action
278924,crime
278924,thriller
333484,adventure
333484,action
333484,western
270774,action
270774,comedy
376867,drama
381356,comedy
213681,action
213681,comedy
213681,crime
313297,animation
313297,adventure
313297,family
95610,comedy
283552,drama
377264,horror
377264,science fiction
377264,thriller
296524,drama
296524,action
283366,drama
283366,fantasy
283366,adventure
346685,crime
346685,drama
346685,mystery
346685,romance
346685,thriller
302946,crime
302946,thriller
302946,drama
382399,drama
382399,music
382399,romance
331583,drama
331583,thriller
340485,drama
374617,crime
374617,drama
374617,thriller
315011,action
315011,adventure
315011,drama
315011,horror
315011,science fiction
372058,romance
372058,animation
372058,drama
324786,drama
324786,history
324786,war
393729,drama
293767,drama
293767,war
351211,thriller
351211,horror
339419,drama
339419,romance
284564,horror
284564,thriller
410199,science fiction
410199,thriller
340677,crime
340677,drama
340677,thriller
258230,drama
258230,fantasy
329865,thriller
329865,drama
329865,science fiction
329865,mystery
332210,adventure
332210,animation
332210,comedy
332210,family
382511,comedy
375366,drama
375366,horror
375366,thriller
393559,animation
393559,drama
393559,family
402529,drama
402529,music
339967,action
339967,comedy
339967,drama
339967,fantasy
339967,science fiction
313369,comedy
313369,drama
313369,music
313369,romance
334517,war
334517,drama
334517,thriller
369885,action
369885,drama
369885,war
369885,romance
369885,thriller
324560,mystery
324560,thriller
324560,western
207932,thriller
331313,action
331313,comedy
335796,horror
335796,thriller
136799,adventure
136799,animation
136799,family
286567,action
286567,adventure
286567,science fiction
402298,drama
402298,history
343611,action
410718,documentary
410718,tv movie
334541,drama
334543,drama
397243,horror
397243,mystery
338964,comedy
338964,crime
338964,drama
340402,comedy
340402,drama
345920,drama
345920,romance
339396,comedy
339396,action
392142,war
392142,comedy
355338,animation
355338,family
279229,adventure
279229,family
279229,fantasy
329981,drama
329981,thriller
378064,animation
378064,drama
277834,adventure
277834,animation
277834,family
376866,drama
384682,comedy
365942,romance
365942,adventure
365942,science fiction
365942,drama
330459,action
330459,adventure
330459,science fiction
353979,horror
353979,thriller
259695,crime
259695,drama
381288,horror
381288,thriller
346672,action
346672,fantasy
346672,horror
376290,drama
376290,thriller
274870,adventure
274870,drama
274870,romance
274870,science fiction
381284,drama
393457,drama
332979,drama
342737,drama
311324,action
311324,adventure
311324,fantasy
310307,drama
310307,history
356305,comedy
335797,animation
335797,comedy
335797,drama
335797,family
335797,music
121856,action
121856,adventure
121856,science fiction
381289,comedy
381289,drama
381289,family
381289,fantasy
195590,thriller
195590,action
388399,crime
388399,drama
388399,thriller
334524,thriller
334524,adventure
334524,drama
342473,animation
342473,family
342473,adventure
342473,comedy
345922,comedy
262841,action
262841,comedy
262841,science fiction
324542,action
324542,crime
324542,thriller
340837,mystery
340837,thriller
340837,horror
340837,science fiction
404378,drama
404378,family
404378,comedy
47971,action
47971,adventure
47971,crime
292280,horror
292280,thriller
324849,action
324849,animation
324849,comedy
324849,family
324849,fantasy
377263,history
377263,drama
377263,romance
411088,mystery
411088,crime
411088,thriller
211387,action
211387,adventure
211387,science fiction
211387,fantasy
14564,horror
393519,drama
393519,horror
324552,thriller
324552,action
324552,crime
419430,mystery
419430,thriller
419430,horror
263115,action
263115,drama
263115,science fiction
293167,action
293167,adventure
293167,fantasy
180863,crime
180863,drama
397837,mystery
397837,drama
397837,thriller
341006,action
341006,horror
341006,thriller
416477,comedy
416477,drama
416477,romance
425591,comedy
425591,crime
425591,drama
425591,thriller
369778,comedy
369778,drama
274857,action
274857,drama
274857,fantasy
321612,family
321612,fantasy
321612,romance
380124,comedy
380124,horror
295693,animation
295693,comedy
295693,family
408220,action
408220,animation
408220,fantasy
408220,science fiction
408220,thriller
173897,action
173897,horror
173897,science fiction
414190,action
414190,crime
414190,science fiction
414190,thriller
315837,action
315837,science fiction
315837,thriller
341174,drama
341174,romance
345009,thriller
345009,war
406385,action
406385,comedy
406385,crime
330947,drama
330947,music
330947,romance
401104,drama
382597,action
382597,comedy
378018,mystery
378018,horror
378018,science fiction
340676,drama
340676,mystery
340676,thriller
283378,drama
283378,fantasy
283378,romance
345938,drama
345938,fantasy
395992,horror
395992,science fiction
395992,thriller
314095,action
314095,adventure
314095,drama
314095,history
382591,drama
382591,comedy
305470,action
305470,adventure
305470,science fiction
126889,horror
126889,science fiction
126889,thriller
334521,action
334521,comedy
334521,crime
334521,thriller
20760,animation
20760,comedy
20760,family
417644,action
417644,comedy
417644,crime
353569,comedy
353569,drama
353070,crime
353070,comedy
353070,drama
398929,comedy
21778,comedy
137116,adventure
137116,animation
137116,comedy
137116,family
376134,drama
376134,romance
376134,science fiction
376134,thriller
289222,drama
289222,history
400928,drama
331214,action
331214,drama
331214,war
390051,drama
390051,thriller
417678,drama
417678,romance
339846,action
339846,comedy
373569,action
373569,comedy
282035,thriller
282035,action
282035,adventure
337339,action
337339,crime
337339,thriller
44249,drama
44249,action
44249,history
268531,action
268531,animation
268531,comedy
268531,family
418078,horror
418078,mystery
418078,thriller
260514,family
260514,comedy
260514,animation
260514,adventure
400136,action
400136,adventure
400136,animation
400136,horror
400136,mystery
400136,science fiction
348893,thriller
348893,action
348893,crime
399019,drama
399019,western
339403,action
339403,crime
387426,adventure
387426,drama
387426,fantasy
387426,science fiction
397422,drama
397422,comedy
324852,action
324852,animation
324852,adventure
324852,family
324852,comedy
316154,thriller
316154,romance
316154,science fiction
281338,drama
281338,science fiction
281338,war
293768,drama
293768,thriller
354287,comedy
354287,drama
354287,war
339964,adventure
339964,science fiction
339964,action
33365,comedy
382589,comedy
382589,music
2791,action
2791,animation
2791,science fiction
2791,thriller
406990,science fiction
406990,thriller
341013,action
341013,thriller
374720,action
374720,drama
374720,history
374720,thriller
374720,war
335988,action
335988,science fiction
335988,thriller
335988,adventure
412105,thriller
412105,romance
412105,drama
38286,comedy
269795,drama
269795,thriller
353491,action
353491,western
353491,science fiction
353491,fantasy
353491,horror
378236,comedy
378236,family
378236,animation
395834,action
395834,crime
395834,mystery
395834,thriller
339692,drama
339692,crime
339692,thriller
375798,comedy
417870,comedy
417320,tv movie
417320,family
417320,action
417320,comedy
417320,music
417320,adventure
277839,comedy
248705,comedy
