id,original_language,original_title,overview,popularity,poster_path,release_date,runtime,title,vote_average,vote_count,production_company
2109,English,Rush Hour,"When Hong Kong Inspector Lee is summoned to Los Angeles to investigate a kidnapping, the FBI doesn't want any outside help and assigns cocky LAPD Detective James Carter to distract Lee from the case. Not content to watch the action from the sidelines, Lee and Carter form an unlikely partnership and investigate the case themselves.",11.840557,/jdfxpW5LF36sHsHjyH8CMBEG4TF.jpg,1998-09-18,98,Rush Hour,6.8,1254.0,New Line Cinema
8195,English,Ronin,"A briefcase with undisclosed contents – sought by Irish terrorists and the Russian mob – makes its way into criminals' hands. An Irish liaison assembles a squad of mercenaries, or 'ronin', and gives them the thorny task of recovering the case.",9.672094,/UoFUXemMYGKuCN01Y111JlPjjr.jpg,1998-09-25,122,Ronin,6.8,670.0,United Artists
9877,English,Urban Legend,"There's a campus killer on the loose who's making urban legends, like the one about eating pop rocks and soda at the same time will make your stomach explode and the one about a psycho with an axe stepping into the backseat of your car at the gas station when not looking, into reality.",6.081401,/2oIf0ibr0zlhuhgbOwFSHimh7P6.jpg,1998-09-25,99,Urban Legend,5.6,293.0,Original Film
1091,English,The Thing,Scientists in the Antarctic are confronted by a shape-shifting alien that assumes the appearance of the people that it kills.,16.83125,/s5fH3GqFcHbi2F0NSBSh4KRNTc0.jpg,1982-06-25,109,The Thing,7.8,1629.0,Universal Pictures
10403,English,The Player,A Hollywood studio executive is being sent death threats by a writer whose script he rejected - but which one?,6.230854,/g20oPyKrX317mRpOV5skpdQqf3p.jpg,1992-04-03,124,The Player,6.9,169.0,Fine Line Features
162,English,Edward Scissorhands,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,17.612244,/kgLTB53HinftRRwhft7yrUOclDC.jpg,1990-12-05,105,Edward Scissorhands,7.5,3731.0,Twentieth Century Fox Film Corporation
8916,English,Antz,"In this animated hit, a neurotic worker ant in love with a rebellious princess rises to unlikely stardom when he switches places with a soldier. Signing up to march in a parade, he ends up under the command of a bloodthirsty general. But he's actually been enlisted to fight against a termite army.",16.025625,/3biVcPu5hrfKUMC73sTFq17dmmS.jpg,1998-10-02,83,Antz,6.0,1320.0,DreamWorks SKG
9429,English,A Night at the Roxbury,"Despite being well into adulthood, brothers Doug and Steve Butabi still live at home and work in the flower shop owned by their dad. They exist only to hit on women at discos, though they're routinely unsuccessful until a chance run-in with Richard Grieco gets them inside the swank Roxbury club. Mistaken for high rollers, they meet their dream women, Vivica and Cambi, and resolve to open a club of their own.",12.480685,/2FtgYPCD47IZ1yUgr05Zn87M98o.jpg,1998-10-01,81,A Night at the Roxbury,5.9,202.0,Paramount Pictures
12159,English,What Dreams May Come,"Chris Neilson dies to find himself in a heaven more amazing than he could have ever dreamed of. There is one thing missing: his wife. After he dies, his wife, Annie killed herself and went to hell. Chris decides to risk eternity in hades for the small chance that he will be able to bring her back to heaven.",11.218378,/rNQH6Q8RPXD59aqGckST3CKQbCf.jpg,1998-10-02,113,What Dreams May Come,6.8,596.0,PolyGram Filmed Entertainment
30197,English,The Producers,"Broadway producer, Max Bialystock and his accountant, Leo Bloom plan to make money by charming little old ladies to invest in a production many times over what it will actually cost, and then put on a sure-fire flop, so nobody will ask for their money back – and what can be a more certain flop than a tasteless musical celebrating Hitler.",7.433784,/xgKikS0QQcWS1CvhjbemeoBFd32.jpg,1967-11-22,88,The Producers,7.3,177.0,Embassy Pictures Corporation
10156,English,History of the World: Part I,"An uproarious version of history that proves nothing is sacred – not even the Roman Empire, the French Revolution and the Spanish Inquisition.",9.270492,/6jOfKftlw1M5cT2oijL3U1Lt6Up.jpg,1981-06-12,92,History of the World: Part I,6.5,205.0,Twentieth Century Fox Film Corporation
10377,English,My Cousin Vinny,"Two carefree pals traveling through Alabama are mistakenly arrested, and charged with murder. Fortunately, one of them has a cousin who's a lawyer - Vincent Gambini, a former auto mechanic from Brooklyn who just passed his bar exam after his sixth try. When he arrives with his leather-clad girlfriend , to try his first case, it's a real shock - for him and the Deep South!",7.922216,/zcd2U5BAP0rYOucfcj8nE4VVVKC.jpg,1992-03-13,120,My Cousin Vinny,7.3,393.0,Twentieth Century Fox Film Corporation
4437,English,2010,"This is a sequel to 2001 A Space Odyssey. It is now 2010 and both the Americans and the Russians are racing to get to Jupiter to investigate the black monolith (similar to the one found in Lunar Crater Clavius) which was found by the U.S.S. Discovery in orbit around Jupiter's moons. The U.S.S. Discovery's orbit is rapidly decaying and it will crash into IO but the Americans cannot get there in time to save U.S.S. Discovery. The Russians can get to Jupiter in time but only the Americans have the knowledge to access and awaken the U.S.S. Discovery's H.A.L.9000 sentient computer. This forces a joint American-Soviet space expedition against a backdrop of growing global tensions. The combined expedition is seeking answers to several mysteries. What is the significance of the black monolith? Why did H.A.L.9000 act so bizarrely and terminate 4 of 5 of the U.S.S. Discovery's crew? What happened to David Bowman? Along the way, curious data is detected  ...",7.482865,/9Rcz2n16HEYRi2EKGliByP6ESYR.jpg,1984-12-06,116,2010,6.6,290.0,Metro-Goldwyn-Mayer (MGM)
1955,English,The Elephant Man,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",8.405672,/lDXJUmLQsViSKLbil2luD91l2kE.jpg,1980-10-02,124,The Elephant Man,7.9,740.0,Brooksfilms
11932,English,Bride of Chucky,"Chucky hooks up with another murderous doll, the bridal gown-clad Tiffany, for a Route 66 murder spree with their unwitting hosts.",13.018491,/u5Lc1Li0Hpc452o57E2KaToezZX.jpg,1998-10-16,89,Bride of Chucky,5.5,366.0,Universal Pictures
6435,English,Practical Magic,"Sally and Gillian Owens, born into a magical family, have mostly avoided witchcraft themselves. But when Gillian's vicious boyfriend, Jimmy Angelov, dies unexpectedly, the Owens sisters give themselves a crash course in hard magic. With policeman Gary Hallet growing suspicious, the girls struggle to resurrect Angelov -- and unwittingly inject his corpse with an evil spirit that threatens to end their family line.",7.757795,/AwmToSgf2IL3aHv0QRVsR5KvChv.jpg,1998-10-16,104,Practical Magic,6.3,348.0,Village Roadshow Pictures
10683,English,Happiness,"The lives of many individuals connected by the desire for happiness, often from sources usually considered dark or evil.",5.493697,/uUhzz0n7uDK5EMGyhpzNhMdggjK.jpg,1998-10-16,139,Happiness,7.4,197.0,Killer Films
9445,English,Apt Pupil,Neighborhood boy Todd Bowden discovers that an old man living on his block named Arthur Denker is nazi war criminal. Bowden confronts Denker and offers him a deal: Bowden will not go to the authorities if Denker tells him stories of the concentration camps in WWII...,15.352714,/6AAdkNH1JQtpiWQxeHb1GTCKHVS.jpg,1998-10-23,107,Apt Pupil,6.2,168.0,TriStar Pictures
2657,English,Pleasantville,"Geeky teenager David and his popular twin sister, Jennifer, get sucked into the black-and-white world of a 1950s TV sitcom called ""Pleasantville,"" and find a world where everything is peachy keen all the time. But when Jennifer's modern attitude disrupts Pleasantville's peaceful but boring routine, she literally brings color into its life.",11.0874,/cKL23HqEEQis7Nbasr5kSyolbFZ.jpg,1998-09-17,124,Pleasantville,7.1,498.0,New Line Cinema
9425,English,Soldier,"Sergeant Todd is a veteran soldier for an elite group of the armed forces. After being defeated by a new breed of genetically engineered soldiers, he is dumped on a waste planet and left for dead. He soon interacts with a group of crash survivors who lead out a peaceful existence. The peace is broken as the new soldiers land on the planet to eliminate the colony, which Sergeant Todd must defend.",7.970031,/lpByPXb2xJvsmeEBxO9YPADLLdi.jpg,1998-10-23,99,Soldier,6.1,226.0,Impact Pictures
637,Italian,La vita è bella,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,39.39497,/f7DImXDebOs148U4uPjI61iDvaK.jpg,1997-12-20,116,Life Is Beautiful,8.3,3643.0,Miramax Films
9945,English,Vampires,The church enlists a team of vampire-hunters to hunt down and destroy a group of vampires searching for an ancient relic that will allow them to exist in sunlight.,13.318722,/qHGawU64MeGvtU86s6V0MA7MqFV.jpg,1998-04-15,108,Vampires,5.8,262.0,Columbia Pictures
73,English,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",18.157166,/fXepRAYOx1qC3wju7XdDGx60775.jpg,1998-10-30,119,American History X,8.2,3120.0,New Line Cinema
9882,English,The Siege,The secret US abduction of a suspected terrorist leads to a wave of terrorist attacks in New York that lead to the declaration of martial law.,9.019114,/xifxCJU2Lx22qScn6WFjp9gtw5u.jpg,1998-11-06,116,The Siege,6.1,361.0,Twentieth Century Fox Film Corporation
10663,English,The Waterboy,Bobby Boucher is a water boy for a struggling college football team. The coach discovers Boucher's hidden rage makes him a tackling machine whose bone-crushing power might vault his team into the playoffs.,9.461823,/wZKa2NZgEKJ85NoO2cQ7xzj8eBn.jpg,1998-11-06,90,The Waterboy,5.9,521.0,Touchstone Pictures
4518,English,Elizabeth,"The story of the ascension to the throne and the early reign of Queen Elizabeth the First, the endless attempts by her council to marry her off, the Catholic hatred of her and her romance with Lord Robert Dudley.",7.566321,/y4ynYOy205LorkOIN6hs6DgJ1xa.jpg,1998-09-13,124,Elizabeth,7.2,346.0,Channel Four Films
3600,English,I Still Know What You Did Last Summer,"Unfinished business with coed Julie James brings the murderer to the Bahamas to terrorize her and her friends, Karla, Tyrell and Will, during a vacation. Can Ray Bronson who survived a bloody attack alongside Julie two summers ago, get to the island in time to save everyone?",11.023042,/j4s1TK90tZWZj7lQ84UDJXHI9Kh.jpg,1998-11-13,100,I Still Know What You Did Last Summer,5.1,381.0,Columbia Pictures
297,English,Meet Joe Black,"When the grim reaper comes to collect the soul of megamogul Bill Parrish, he arrives with a proposition: Host him for a ""vacation"" among the living in trade for a few more days of existence. Parrish agrees, and using the pseudonym Joe Black, Death begins taking part in Parrish's daily agenda and falls in love with the man's daughter. Yet when Black's holiday is over, so is Parrish's life.",14.026744,/nlxPnkZY3vY1iehJriKMQcT6eua.jpg,1998-11-12,178,Meet Joe Black,6.9,1174.0,Universal Pictures
9798,English,Enemy of the State,"Hotshot Washington lawyer, Robert Dean becomes a victim of high-tech identity theft when a hacker slips an incriminating video into his pocket. Soon, a rogue National Security agent sets out to recover the tape – and destroy Dean.",12.978751,/2B0vLBo6gJbnzke4Enc77GCxKrz.jpg,1998-11-20,132,Enemy of the State,6.7,1266.0,Jerry Bruckheimer Films
9487,English,A Bug's Life,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",16.869209,/u9qGMRwcPwP0WETxulS5hKUsEum.jpg,1998-11-25,95,A Bug's Life,6.8,2379.0,Walt Disney Pictures
309,Danish,Festen,"A grandiose party to celebrate a sixtieth birthday unleashes a family drama with all the lies that conceal horrendous secrets. The eldest son, Christian, stages a showdown with the popular pater familias; his provocative, moving after-dinner speech dislodges all the masks, which finally fall completely as the father-son conflict intensifies and the bewildered guests look on.",6.064954,/b0YDV5j53Y5xRscI14UieetvNLB.jpg,1998-05-20,105,The Celebration,7.7,213.0,Nordic Film
