,id,spoken_languages
19672,89800,日本語
19673,21521,广州话 / 廣州話
19674,44027,english
19675,143098,suomi
19676,31175,deutsch
19677,31175,ελληνικά
19678,22274,english
19679,22274,français
19680,22274,italiano
19681,4579,english
19682,32097,français
19683,83430,english
19684,83430,français
19685,83430,فارسی
19686,83430,
19687,83430,español
19688,13634,english
19689,144089,english
19690,144089,română
19691,40229,english
19692,10800,français
19693,25676,广州话 / 廣州話
19694,44941,english
19695,25205,français
19696,25205,pусский
19697,14981,english
19698,45699,français
19699,17606,english
19700,25594,english
19701,25602,english
19702,25602,日本語
19703,25602,pусский
19704,25602,español
19705,40660,suomi
19706,101376,english
19707,101376,فارسی
19708,101376,svenska
19709,49956,english
19710,43844,italiano
19711,43844,français
19712,15930,dansk
19713,15930,türkçe
19714,65642,français
19715,86303,বাংলা
19716,63771,français
19717,52229,english
19718,52229,italiano
19719,52229,español
19720,2395,français
19721,2395,português
19722,13855,한국어/조선말
19723,21153,english
19724,5761,english
19725,57978,english
19726,23999,english
19727,42720,日本語
19728,17911,english
19729,32559,polski
19730,253476,srpski
19731,253476,slovenščina
19732,13382,english
19733,13358,español
19734,33511,english
19735,29110,english
19736,23410,english
19737,266740,suomi
19738,15255,english
19739,71885,english
19740,20453,english
19741,20453,हिन्दी
19742,108573,norsk
19743,16095,dansk
19744,16095,norsk
19745,4253,english
19746,4253,deutsch
19747,4253,हिन्दी
19748,43346,english
19749,40083,english
19750,61864,français
19751,59390,english
19752,22894,english
19753,15807,日本語
19754,15807,english
19755,85507,english
19756,72241,english
19757,22404,english
19758,27567,español
19759,147692,română
19760,41787,english
19761,106482,english
19762,26752,română
19763,48609,english
19764,251281,english
19765,160266,ภาษาไทย
19766,21033,english
19767,23988,english
19768,186129,english
19769,21453,日本語
19770,5153,no language
19771,17836,english
19772,51429,日本語
19773,32130,english
19774,126083,english
19775,13522,العربية
19776,13522,dansk
19777,13522,english
19778,13522,norsk
19779,13522,svenska
19780,47370,日本語
19781,31156,italiano
19782,84104,english
19783,46336,english
19784,27569,english
19785,62775,suomi
19786,120109,english
19787,8349,deutsch
19788,8349,français
19789,8349,english
19790,75877,español
19791,43891,english
19792,33295,español
19793,33295,english
19794,29501,english
19795,29501,deutsch
19796,16453,english
19797,13477,english
19798,13477,italiano
19799,12201,english
19800,33395,english
19801,2974,deutsch
19802,14016,普通话
19803,94706,español
19804,26466,english
19805,49807,bosanski
19806,99749,english
19807,79509,english
19808,46623,english
19809,52863,english
19810,92283,english
19811,42137,日本語
19812,8952,english
19813,40724,english
19814,33159,english
19815,26137,普通话
19816,71825,english
19817,103201,english
19818,98246,日本語
19819,33630,english
19820,33602,english
19821,12169,français
19822,43333,english
19823,42212,english
19824,33728,english
19825,33728,italiano
19826,27989,english
19827,25983,english
19828,42683,english
19829,271677,हिन्दी
19830,24469,english
19831,11518,हिन्दी
19832,7344,pусский
19833,4887,türkçe
19834,51022,srpski
19835,31578,english
19836,31578,deutsch
19837,18670,广州话 / 廣州話
19838,25293,english
19839,59013,český
19840,59013,english
19841,32856,english
19842,7978,english
19843,60086,english
19844,11324,english
19845,11324,deutsch
19846,90052,english
19847,81382,italiano
19848,8898,español
19849,17334,english
19850,17334,हिन्दी
19851,26715,english
19852,19311,english
19853,38448,english
19854,38448,français
19855,38448,română
19856,45988,english
19857,20047,english
19858,55522,suomi
19859,81399,français
19860,13949,english
19861,24253,svenska
19862,24253,italiano
19863,24253,français
19864,15324,english
19865,32657,english
19866,23742,english
19867,23742,español
19868,36457,français
19869,36457,italiano
19870,36457,latin
19871,27561,english
19872,11439,english
19873,42586,deutsch
19874,42586,english
19875,26963,english
19876,32868,english
19877,30298,english
19878,23172,english
19879,30128,english
19880,29381,english
19881,42295,english
19882,67736,français
19883,25950,pусский
19884,32124,english
19885,26428,english
19886,56931,english
19887,56931,deutsch
19888,12273,हिन्दी
19889,12273,ਪੰਜਾਬੀ
19890,22805,english
19891,79519,english
19892,20083,日本語
19893,20083,普通话
19894,20083,广州话 / 廣州話
19895,20083,english
19896,29388,english
19897,15357,français
19898,20406,english
19899,20406,deutsch
19900,20406,pусский
19901,20406,español
19902,22166,english
19903,18489,english
19904,120280,suomi
19905,19962,english
19906,19962,português
19907,29427,english
19908,22971,english
19909,45576,普通话
19910,23023,english
19911,29785,english
19912,63195,français
19913,20871,pусский
19914,14235,english
19915,14235,français
19916,14235,deutsch
19917,71370,english
19918,25967,english
19919,5595,español
19920,32092,العربية
19921,32092,english
19922,32092,français
19923,10664,español
19924,28739,english
19925,17473,english
19926,224642,suomi
19927,117499,suomi
19928,26022,english
19929,26022,हिन्दी
19930,26022,اردو
19931,12155,english
19932,40623,český
19933,40623,français
19934,40623,italiano
19935,22972,english
19936,22972,العربية
19937,119819,english
19938,119819,español
19939,29182,english
19940,17277,english
19941,24424,العربية
19942,24424,עִבְרִית
19943,26389,deutsch
19944,26389,english
19945,26389,français
19946,26389,普通话
19947,61880,english
19948,31515,english
19949,31515,français
19950,20618,english
19951,28925,english
19952,28925,srpski
19953,23488,english
19954,23488,polski
19955,23488,pусский
19956,26771,english
19957,43012,english
19958,43012,latin
19959,27583,english
19960,6883,english
19961,26390,english
19962,34016,english
19963,25941,english
19964,34195,english
19965,20471,english
19966,18514,english
19967,18514,한국어/조선말
19968,23169,english
19969,18704,한국어/조선말
19970,18704,普通话
19971,12718,english
19972,15360,english
19973,19969,deutsch
19974,85521,english
19975,36233,english
19976,16763,english
19977,16350,english
19978,16350,ภาษาไทย
19979,15846,english
19980,14765,français
19981,44363,english
19982,94182,english
19983,94182,español
19984,34592,english
19985,26430,english
19986,59719,日本語
19987,30903,italiano
19988,26623,english
19989,55412,suomi
19990,48145,svenska
19991,29426,english
19992,217632,suomi
19993,195204,suomi
19994,34335,english
19995,16239,english
19996,80196,english
19997,31299,english
19998,34563,english
19999,27573,english
20000,32678,english
20001,12834,english
20002,31723,english
20003,24225,english
20004,49508,english
20005,26558,english
20006,15483,english
20007,15483,italiano
20008,31678,english
20009,45921,english
20010,33788,english
20011,5753,english
20012,43495,english
20013,32688,italiano
20014,24973,ελληνικά
20015,24973,english
20016,42342,english
20017,168171,english
20018,80595,english
20019,66953,english
20020,66953,français
20021,16436,deutsch
20022,16436,français
20023,16436,italiano
20024,31867,english
20025,42451,english
20026,43138,pусский
20027,43138,english
20028,43138,polski
20029,4933,english
20030,264241,suomi
20031,28355,english
20032,64104,english
20033,20027,हिन्दी
20034,36970,français
20035,19616,english
20036,19616,हिन्दी
20037,34423,english
20038,34423,pусский
20039,69872,italiano
20040,20216,english
20041,23048,pусский
20042,23048,english
20043,28211,english
20044,30779,english
20045,89199,english
20046,19152,български език
20047,30018,한국어/조선말
20048,10191,english
20049,22582,english
20050,37181,deutsch
20051,37181,فارسی
20052,45035,한국어/조선말
20053,15544,english
20054,15544,deutsch
20055,15544,magyar
20056,24874,english
20057,51330,english
20058,28510,български език
20059,28510,english
20060,11763,हिन्दी
20061,33421,english
20062,33421,italiano
20063,48336,dansk
20064,48336,english
20065,48336,français
20066,48336,ελληνικά
20067,48336,日本語
20068,48336,普通话
20069,48336,norsk
20070,48336,svenska
20071,21467,deutsch
20072,21467,pусский
20073,21467,srpski
20074,24499,english
20075,20825,english
20076,20825,polski
20077,16190,slovenščina
20078,16190,english
20079,109572,日本語
20080,52637,日本語
20081,52637,français
20082,25053,日本語
20083,104607,español
20084,10469,deutsch
20085,11122,deutsch
20086,27936,français
20087,18823,english
20088,213845,français
20089,15382,français
20090,31196,english
20091,31196,deutsch
20092,18352,český
20093,34769,english
20094,39830,english
20095,132744,हिन्दी
20096,161179,हिन्दी
20097,35939,english
20098,23483,english
20099,16686,norsk
20100,15973,norsk
20101,15973,اردو
20102,4252,हिन्दी
20103,16759,english
20104,43008,english
20105,184741,english
20106,93519,हिन्दी
20107,35056,עִבְרִית
20108,35056,english
20109,47090,english
20110,47090,deutsch
20111,13417,english
20112,39931,deutsch
20113,24429,italiano
20114,24429,english
20115,36419,english
20116,22419,english
20117,43327,english
20118,76568,english
20119,40855,english
20120,22488,english
20121,35207,english
20122,42669,english
20123,18273,english
20124,37223,deutsch
20125,37223,日本語
20126,53522,english
20127,39459,english
20128,35689,english
20129,52903,suomi
20130,8980,català
20131,8980,english
20132,8980,français
20133,8980,español
20134,11801,english
20135,34583,english
20136,11761,english
20137,11761,pусский
20138,22943,english
20139,27586,english
20140,15323,english
20141,1568,français
20142,1568,deutsch
20143,48688,italiano
20144,33226,english
20145,96010,română
20146,27179,english
20147,11303,français
20148,18426,한국어/조선말
20149,19939,普通话
20150,36916,日本語
20151,17988,日本語
20152,26178,italiano
20153,19587,english
20154,36124,english
20155,20781,english
20156,22649,english
20157,31561,english
20158,1912,deutsch
20159,35002,english
20160,47813,english
20161,14766,english
20162,36731,english
20163,141714,english
20164,31869,english
20165,26186,english
20166,55236,deutsch
20167,55236,english
20168,34803,english
20169,37861,english
20170,47808,english
20171,33217,english
20172,29989,english
20173,29989,isizulu
20174,90634,हिन्दी
20175,26380,english
20176,43326,english
20177,44747,english
20178,102419,english
20179,228444,english
20180,36443,english
20181,4461,english
20182,4461,deutsch
20183,41110,english
20184,41110,italiano
20185,41110,pусский
20186,31687,english
20187,20497,english
20188,12411,afrikaans
20189,12411,english
20190,12411,
20191,12411,isizulu
20192,25832,english
20193,25832,français
20194,25832,deutsch
20195,25832,italiano
20196,25338,english
20197,20478,english
20198,17960,français
20199,17960,italiano
20200,33427,english
20201,23568,english
20202,23568,magyar
20203,23568,polski
20204,38810,ελληνικά
20205,12408,english
20206,21345,english
20207,21345,deutsch
20208,21345,日本語
20209,21345,普通话
20210,40168,english
20211,44132,english
20212,44132,français
20213,44132,deutsch
20214,44132,italiano
