,movieid,castid,character_name,actor_name,order
2292,11895.0,3,Sgt. Larvelle Jones,Michael Winslow,2
2293,9447.0,11,Farmer Arthur Hoggett,James Cromwell,0
2294,9447.0,12,The Landlady,Mary Stein,1
2295,9447.0,13,"Fugly Floom, the Speechless Man in Hotel",Mickey Rooney,2
2296,10029.0,17,Kyle Fisher,Jon Favreau,0
2297,10029.0,19,Charles Moore,Leland Orser,1
2298,10029.0,39,Laura Garrety,Cameron Diaz,2
2299,11252.0,7,Norman Bates,Vince Vaughn,0
2300,11252.0,8,Marion Crane,Anne Heche,1
2301,11252.0,9,Lila Crane,Julianne Moore,2
2302,10223.0,1,Hank Mitchell,Bill Paxton,0
2303,10223.0,2,Sarah Mitchell,Bridget Fonda,1
2304,10223.0,3,Jacob Mitchell,Billy Bob Thornton,2
2305,9745.0,1,Jack Frost,Michael Keaton,0
2306,9745.0,2,Gabby Frost,Kelly Preston,1
2307,9745.0,3,Mac MacArthur,Mark Addy,2
2308,200.0,8,Captain Jean-Luc Picard,Patrick Stewart,0
2309,200.0,9,Commander William T. Riker,Jonathan Frakes,1
2310,200.0,30,Lt. Commander Data,Brent Spiner,2
2311,9837.0,1,Moses/God,Val Kilmer,0
2312,9837.0,2,Ramesses II,Ralph Fiennes,1
2313,9837.0,3,Pharaoh Seti I,Patrick Stewart,2
2314,11545.0,11,Max Fischer,Jason Schwartzman,0
2315,11545.0,13,Rosemary Cross,Olivia Williams,1
2316,11545.0,12,Herman Blume,Bill Murray,2
2317,1934.0,18,Will Shakespeare,Joseph Fiennes,0
2318,1934.0,25,Viola De Lesseps,Gwyneth Paltrow,1
2319,1934.0,19,Philip Henslowe,Geoffrey Rush,2
2320,8879.0,9,Preacher,Clint Eastwood,0
2321,8879.0,10,Hull Barret,Michael Moriarty,1
2322,8879.0,11,Sarah Wheeler,Carrie Snodgress,2
2323,1369.0,27,John J. Rambo,Sylvester Stallone,0
2324,1369.0,28,Col. Samuel Trautman,Richard Crenna,1
2325,1369.0,29,Marshall Murdock,Charles Napier,2
2326,1368.0,20,John J. Rambo,Sylvester Stallone,0
2327,1368.0,21,Col. Samuel Trautman,Richard Crenna,1
2328,1368.0,22,Hope Sheriff Will Teasle,Brian Dennehy,2
2329,1370.0,25,Rambo,Sylvester Stallone,0
2330,1370.0,26,Trautman,Richard Crenna,1
2331,1370.0,28,Griggs,Kurtwood Smith,3
2332,10303.0,9,Jack Colton,Michael Douglas,0
2333,10303.0,10,Joan Wilder,Kathleen Turner,1
2334,10303.0,11,Ralph,Danny DeVito,2
2335,9326.0,12,Jack T. Colton,Michael Douglas,0
2336,9326.0,13,Joan Wilder,Kathleen Turner,1
2337,9326.0,14,Ralph,Danny DeVito,2
2338,10328.0,14,Jack Bonner,Steve Guttenberg,0
2339,10328.0,18,Kitty,Tahnee Welch,1
2340,10328.0,12,Walter,Brian Dennehy,2
2341,1367.0,19,Rocky Balboa,Sylvester Stallone,0
2342,1367.0,20,Adrian,Talia Shire,1
2343,1367.0,21,Paulie,Burt Young,2
2344,1371.0,21,Rocky Balboa,Sylvester Stallone,0
2345,1371.0,22,"Adrianna ""Adrian"" Pennino Balboa",Talia Shire,1
2346,1371.0,23,Paulie,Burt Young,2
2347,1374.0,19,Rocky Balboa,Sylvester Stallone,0
2348,1374.0,20,Adrian,Talia Shire,1
2349,1374.0,21,Paulie,Burt Young,2
2350,1375.0,24,Rocky Balboa,Sylvester Stallone,0
2351,1375.0,25,Adrian,Talia Shire,1
2352,1375.0,26,Paulie,Burt Young,2
2353,15196.0,3,Mrs. Peacock,Eileen Brennan,0
2354,15196.0,4,Wadsworth,Tim Curry,1
2355,15196.0,5,Mrs. White,Madeline Kahn,2
2356,11904.0,1,Sherlock Holmes,Nicholas Rowe,0
2357,11904.0,2,John Watson,Alan Cox,1
2358,11904.0,3,Elizabeth Hardy,Sophie Ward,2
2359,1885.0,10,Daniel LaRusso,Ralph Macchio,0
2360,1885.0,11,Mr. Kesuke Miyagi,Pat Morita,1
2361,1885.0,18,Johnny Lawrence,William Zabka,2
2362,8856.0,1,Daniel LaRusso,Ralph Macchio,0
2363,8856.0,2,Kesuke Miyagi,Pat Morita,1
2364,8856.0,3,John Kreese,Martin Kove,2
2365,10495.0,1,Daniel LaRusso,Ralph Macchio,0
2366,10495.0,2,Mr. Keisuke Miyagi,Pat Morita,1
2367,10495.0,3,John Kreese,Martin Kove,2
2368,5825.0,9,Clark Griswold,Chevy Chase,0
2369,5825.0,10,Ellen Smith Griswold,Beverly D'Angelo,1
2370,5825.0,17,Cousin Eddie,Randy Quaid,2
2371,9489.0,1,Joe Fox,Tom Hanks,0
2372,9489.0,2,Kathleen Kelly,Meg Ryan,1
2373,9489.0,3,Young Kathleen Kelly,Katie Sagona,2
2374,8741.0,30,1st Sgt. Edward Welsh,Sean Penn,0
2375,8741.0,6,Cpl. Geoffrey Fife,Adrien Brody,1
2376,8741.0,46,Pvt. Robert Witt,Jim Caviezel,2
2377,9276.0,1,Delilah Profitt,Jordana Brewster,0
2378,9276.0,9,Casey Connor,Elijah Wood,1
2379,9276.0,2,Stokely 'Stokes' Mitchell,Clea DuVall,2
2380,9822.0,1,Jill Young,Charlize Theron,0
2381,9822.0,2,Andrei Strasser,Rade Serbedzija,1
2382,9822.0,3,Gregg O'Hara,Bill Paxton,2
2383,10312.0,11,Hunter 'Patch' Adams,Robin Williams,0
2384,10312.0,12,Mitch Roman,Philip Seymour Hoffman,1
2385,10312.0,13,Dean Walcott,Bob Gunton,2
2386,9441.0,9,Isabel Kelly,Julia Roberts,0
2387,9441.0,10,Jackie Harrison,Susan Sarandon,1
2388,9441.0,11,Luke Harrison,Ed Harris,2
2389,9423.0,9,Kelly Foster,Jamie Lee Curtis,0
2390,9423.0,10,Steve Baker,William Baldwin,1
2391,9423.0,11,Captain Robert Everton,Donald Sutherland,2
2392,10658.0,1,Beverly Switzler,Lea Thompson,0
2393,10658.0,2,Dr. Walter Jenning,Jeffrey Jones,1
2394,10658.0,3,Phil Blumburtt,Tim Robbins,2
2395,9426.0,1,Seth Brundle,Jeff Goldblum,0
2396,9426.0,2,Veronica Quaife,Geena Davis,1
2397,9426.0,3,Stathis Borans,John Getz,2
2398,10344.0,1,Martin Brundle,Eric Stoltz,0
2399,10344.0,2,Beth Logan,Daphne Zuniga,1
2400,10344.0,3,Anton Bartok,Lee Richardson,2
2401,30497.0,10,Sally Hardesty,Marilyn Burns,0
2402,30497.0,3,Jerry,Allen Danziger,1
2403,30497.0,4,Franklin Hardesty,Paul A. Partain,2
2404,192.0,16,William of Baskerville,Sean Connery,0
2405,192.0,17,Adso of Melk,Christian Slater,1
2406,192.0,18,Remigio de Varagine,Helmut Qualtinger,2
2407,9671.0,1,Michael J. 'Crocodile' Dundee,Paul Hogan,0
2408,9671.0,2,Sue Charlton,Linda Kozlowski,1
2409,9671.0,16,Richard Mason,Mark Blum,2
2410,9396.0,1,Michael J. 'Crocodile' Dundee,Paul Hogan,0
2411,9396.0,2,Sue Charlton,Linda Kozlowski,1
2412,9396.0,3,Walter Reilly,John Meillon,2
2413,11873.0,7,Fast Eddie Felson,Paul Newman,0
2414,11873.0,8,Vincent Lauria,Tom Cruise,1
2415,11873.0,9,Carmen,Mary Elizabeth Mastrantonio,2
2416,10015.0,1,Gunnery Sgt. Tom 'Gunny' Highway,Clint Eastwood,0
2417,10015.0,2,Aggie,Marsha Mason,1
2418,10015.0,3,Major Malcolm A. Powers,Everett McGill,2
2419,8388.0,1,Dusty Bottoms,Chevy Chase,0
2420,8388.0,2,Lucky Day,Steve Martin,1
2421,8388.0,3,Ned Nederlander,Martin Short,2
2422,10314.0,9,Zach Siler,Freddie Prinze Jr.,0
2423,10314.0,10,Laney Boggs,Rachael Leigh Cook,1
2424,10314.0,11,Brock Hudson,Matthew Lillard,2
2425,2112.0,15,Porter,Mel Gibson,0
2426,2112.0,16,Bronson,Kris Kristofferson,1
2427,2112.0,17,Val Resnick,Gregg Henry,2
2428,11622.0,12,Adam Webber,Brendan Fraser,0
2429,11622.0,13,Eve Rustikoff,Alicia Silverstone,1
2430,11622.0,14,Calvin Webber,Christopher Walken,2
2431,10207.0,1,Garrett Blake,Kevin Costner,0
2432,10207.0,2,Theresa Osborne,Robin Wright,1
2433,10207.0,3,Dodge Blake,Paul Newman,2
2434,13466.0,3,Homer Hickam,Jake Gyllenhaal,0
2435,13466.0,4,John Hickam,Chris Cooper,1
2436,13466.0,5,Miss Riley,Laura Dern,2
2437,1542.0,3,Peter Gibbons,Ron Livingston,0
2438,1542.0,10,Joanna,Jennifer Aniston,1
2439,1542.0,9,Michael Bolton,David Herman,2
2440,8224.0,3,Tom Welles,Nicolas Cage,0
2441,8224.0,4,Max California,Joaquin Phoenix,1
2442,8224.0,5,Eddie Poole,James Gandolfini,2
2443,8913.0,10,Louis Creed,Dale Midkiff,0
2444,8913.0,11,Jud Crandall,Fred Gwynne,1
2445,8913.0,12,Rachel Creed,Denise Crosby,2
2446,8769.0,4,Arnie Cunningham,Keith Gordon,0
2447,8769.0,5,Dennis Guilder,John Stockwell,1
2448,8769.0,6,Leigh Cabot,Alexandra Paul,2
2449,5919.0,1,Chief O'Hallorhan,Steve McQueen,0
2450,5919.0,2,Doug Roberts,Paul Newman,1
2451,5919.0,5,Jim Duncan,William Holden,2
2452,2362.0,25,The Gunslinger,Yul Brynner,0
2453,2362.0,13,Peter Martin,Richard Benjamin,1
2454,2362.0,14,John Blane,James Brolin,2
2455,10803.0,9,Logan,Michael York,0
2456,10803.0,10,Francis,Richard Jordan,1
2457,10803.0,11,Jessica,Jenny Agutter,2
2458,871.0,1,George Taylor,Charlton Heston,0
2459,871.0,2,Cornelius,Roddy McDowall,1
2460,871.0,3,Zira,Kim Hunter,2
2461,1685.0,17,Brent,James Franciscus,0
2462,1685.0,18,Dr. Zira,Kim Hunter,1
2463,1685.0,19,Dr. Zaius,Maurice Evans,2
2464,1705.0,11,Caesar,Roddy McDowall,0
2465,1705.0,21,Lisa,Natalie Trundy,1
2466,1705.0,23,MacDonald,Austin Stoker,2
2467,1688.0,8,Caesar,Roddy McDowall,0
2468,1688.0,9,Breck,Don Murray,1
2469,1688.0,12,Armando,Ricardo Montalban,2
2470,1687.0,1,Cornelius,Roddy McDowall,0
2471,1687.0,2,Dr. Zira,Kim Hunter,1
2472,1687.0,3,Dr. Lewis Dixon,Bradford Dillman,2
2473,9535.0,1,Paul Vitti,Robert De Niro,0
2474,9535.0,2,Dr. Ben Sobel,Billy Crystal,1
2475,9535.0,3,Laura MacNamara Sobel,Lisa Kudrow,2
2476,796.0,1,Kathryn Merteuil,Sarah Michelle Gellar,0
2477,796.0,2,Sebastian Valmont,Ryan Phillippe,1
2478,796.0,3,Annette Hargrove,Reese Witherspoon,2
2479,100.0,12,Tom,Jason Flemyng,0
2480,100.0,13,Soap,Dexter Fletcher,1
2481,100.0,14,Eddie,Nick Moran,2
2482,11772.0,12,Eleanor 'Nell' Lance,Julie Harris,0
2483,11772.0,2,Theodora 'Theo',Claire Bloom,1
2484,11772.0,3,Dr. John Markway,Richard Johnson,2
2485,9540.0,1,Beverly/Elliot Mantle,Jeremy Irons,0
2486,9540.0,2,Claire Niveau,Geneviève Bujold,1
2487,9540.0,3,Cary,Heidi von Palleske,2
2488,11374.0,13,Ed 'Eddie' Pekurny,Matthew McConaughey,0
2489,11374.0,15,Ray Pekurny,Woody Harrelson,1
2490,11374.0,16,Jeanette,Sally Kirkland,2
2491,603.0,34,"Thomas ""Neo"" Anderson",Keanu Reeves,0
2492,603.0,21,Morpheus,Laurence Fishburne,1
2493,603.0,22,Trinity,Carrie-Anne Moss,2
2494,4951.0,2,Patrick Verona,Heath Ledger,0
2495,4951.0,3,"Katarina ""Kat"" Stratford",Julia Stiles,1
2496,4951.0,17,Cameron James,Joseph Gordon-Levitt,2
2497,11660.0,17,Bill,Jeremy Theobald,0
2498,11660.0,1,Cobb,Alex Haw,1
2499,11660.0,2,The Blonde,Lucy Russell,2
2500,9430.0,10,Ronna,Sarah Polley,0
2501,9430.0,9,Claire,Katie Holmes,1
2502,9430.0,11,Zack,Jay Mohr,2
2503,11355.0,10,Josie Geller,Drew Barrymore,0
2504,11355.0,11,Rob Geller,David Arquette,1
2505,11355.0,12,Sam Coulson,Michael Vartan,2
2506,6522.0,1,Rayford Gibson,Eddie Murphy,0
2507,6522.0,2,Claude Banks,Martin Lawrence,1
2508,6522.0,11,Willie Long,Obba Babatundé,2
2509,1902.0,12,César,Eduardo Noriega,0
2510,1902.0,13,Sofía,Penélope Cruz,1
2511,1902.0,14,Antonio,Chete Lera,2
2512,9451.0,8,Jim McAllister,Matthew Broderick,0
2513,9451.0,9,Tracy Flick,Reese Witherspoon,1
2514,9451.0,10,Paul Metzler,Chris Klein,2
2515,1946.0,3,Allegra Geller,Jennifer Jason Leigh,0
2516,1946.0,4,Ted Pikul,Jude Law,1
2517,1946.0,5,Kiri Vinokur,Ian Holm,2
2518,1844.0,2,"Robert ""Mac"" MacDougal",Sean Connery,0
2519,1844.0,1,"Virginia ""Gin"" Baker",Catherine Zeta-Jones,1
2520,1844.0,9,Hector Cruz,Will Patton,2
2521,6552.0,1,Anton,Devon Sawa,0
2522,6552.0,2,Mick,Seth Green,1
2523,6552.0,4,Molly,Jessica Alba,3
2524,8592.0,1,Dick Tracy,Warren Beatty,0
2525,8592.0,2,Big Boy Caprice,Al Pacino,1
2526,8592.0,3,Breathless Mahoney,Madonna,2
2527,564.0,19,Richard O'Connell,Brendan Fraser,0
2528,564.0,20,Evelyn Carnahan,Rachel Weisz,1
2529,564.0,21,Jonathan Carnahan,John Hannah,2
2530,1893.0,8,Qui-Gon Jinn,Liam Neeson,0
2531,1893.0,7,Obi Wan Kenobi,Ewan McGregor,1
2532,1893.0,6,Padmé Amidala,Natalie Portman,2
2533,1924.0,1,Superman / Clark Kent,Christopher Reeve,0
2534,1924.0,2,Jor-El,Marlon Brando,1
2535,1924.0,9,Lois Lane,Margot Kidder,2
2536,8536.0,3,Lex Luthor,Gene Hackman,0
2537,8536.0,1,Superman / Clark Kent,Christopher Reeve,1
2538,8536.0,6,Otis,Ned Beatty,2
2539,9531.0,1,Superman / Clark Kent,Christopher Reeve,0
2540,9531.0,2,Gus Gorman,Richard Pryor,1
2541,9531.0,3,Perry White,Jackie Cooper,2
2542,11411.0,19,Superman / Clark Kent,Christopher Reeve,0
2543,11411.0,20,Lois Lane,Margot Kidder,1
2544,11411.0,21,Lex Luthor,Gene Hackman,2
2545,138.0,5,Dracula,Bela Lugosi,0
2546,138.0,6,Mina Seward,Helen Chandler,1
2547,138.0,15,John Harker,David Manners,2
2548,3035.0,15,Dr. Henry Frankenstein,Colin Clive,0
2549,3035.0,16,Elizabeth,Mae Clarke,1
2550,3035.0,17,Victor Moritz,John Boles,2
2551,36685.0,8,Dr. Frank-N-Furter,Tim Curry,0
2552,36685.0,1,Janet Weiss,Susan Sarandon,1
2553,36685.0,2,Brad Majors,Barry Bostwick,2
2554,8974.0,1,Dr. Clayton Forrester,Gene Barry,0
2555,8974.0,12,Sylvia Van Buren,Ann Robinson,1
2556,8974.0,2,General Mann,Les Tremayne,2
2557,11549.0,19,Dr. Miles J. Bennell,Kevin McCarthy,0
2558,11549.0,1,Becky Driscoll,Dana Wynter,1
2559,11549.0,3,Jack Belicec,King Donovan,2
2560,509.0,11,Anna Scott,Julia Roberts,0
2561,509.0,12,William Thacker,Hugh Grant,1
2562,509.0,26,Bella,Gina McKee,2
2563,1090.0,21,Douglas Hall/John Ferguson/David,Craig Bierko,0
2564,1090.0,22,Hannon Fuller/Grierson,Armin Mueller-Stahl,1
2565,1090.0,23,Jane Fuller/Natasha Molinaro,Gretchen Mol,2
2566,817.0,25,Austin Powers / Dr. Evil / Fat Bastard,Mike Myers,0
2567,817.0,28,Felicity Shagwell,Heather Graham,1
2568,817.0,29,Basil Exposition,Michael York,2
2569,37135.0,9,Tarzan,Tony Goldwyn,0
2570,37135.0,8,Kala,Glenn Close,1
2571,37135.0,10,Jane Porter,Minnie Driver,2
2572,2275.0,1,Paul Brenner,John Travolta,0
2573,2275.0,2,Sara Sunhill,Madeleine Stowe,1
2574,2275.0,5,Lt. Gen. Joseph Campbell,James Cromwell,2
2575,10376.0,1,Danny Boodmann T.D. Lemon Nineteen Hundred '1900',Tim Roth,0
2576,10376.0,2,Max Tooney,Pruitt Taylor Vince,1
2577,10376.0,3,das Mädchen,Mélanie Thierry,2
2578,104.0,11,Lola,Franka Potente,0
2579,104.0,12,Manni,Moritz Bleibtreu,1
2580,104.0,13,Lola's Father,Herbert Knaup,2
2581,9032.0,11,Sonny Koufax,Adam Sandler,0
2582,9032.0,12,Layla Maloney,Joey Lauren Adams,1
2583,9032.0,24,Vanessa,Kristy Swanson,2
2584,9421.0,9,Pierre Brochant,Thierry Lhermitte,0
2585,9421.0,10,François Pignon,Jacques Villeret,1
2586,9421.0,11,Juste Leblanc,Francis Huster,2
2587,6488.0,1,Dr. Ross Jennings,Jeff Daniels,0
2588,6488.0,2,Molly Jennings,Harley Jane Kozak,1
2589,6488.0,25,Tommy Jennings,Garette Ratliff Henson,2
2590,9473.0,1,Eric Cartman / Stan Marsh,Trey Parker,0
2591,9473.0,2,Kyle Broflovski / Kenny McCormick,Matt Stone,1
2592,9473.0,3,Liane Cartman,Mary Kay Bergman,2
2593,8487.0,25,Capt. James West,Will Smith,0
2594,8487.0,2,U.S. Marshal Artemus Gordon,Kevin Kline,1
2595,8487.0,3,Dr. Arliss Loveless,Kenneth Branagh,2
2596,2105.0,16,Jim Levenstein,Jason Biggs,0
2597,2105.0,17,Chris 'Oz' Ostreicher,Chris Klein,1
2598,2105.0,18,Kevin Meyers,Thomas Ian Nicholas,2
2599,1073.0,12,Michael Faraday,Jeff Bridges,0
2600,1073.0,13,Oliver Lang,Tim Robbins,1
2601,1073.0,14,Cheryl Lang,Joan Cusack,2
2602,2667.0,41,Mike,Michael C. Williams,0
2603,2667.0,5,Heather Donahue,Heather Donahue,1
2604,2667.0,6,Joshua 'Josh' Leonard,Joshua Leonard,2
2605,345.0,1,Dr. William 'Bill' Harford,Tom Cruise,0
2606,345.0,2,Alice Harford,Nicole Kidman,1
2607,345.0,3,Helena Harford,Madison Eginton,2
2608,9825.0,1,Jack Wells,Bill Pullman,0
2609,9825.0,2,Kelly Scott,Bridget Fonda,1
2610,9825.0,3,Hector Cyr,Oliver Platt,2
2611,620.0,18,Dr. Peter Venkman,Bill Murray,0
2612,620.0,19,Dr. Raymond Stantz,Dan Aykroyd,1
2613,620.0,26,Dana Barrett,Sigourney Weaver,2
2614,2978.0,5,Dr. Peter Venkman,Bill Murray,0
2615,2978.0,6,Dr. Raymond Stantz,Dan Aykroyd,1
2616,2978.0,7,Dana Barrett,Sigourney Weaver,2
2617,11618.0,12,Dr. David Marrow,Liam Neeson,0
2618,11618.0,13,Theo,Catherine Zeta-Jones,1
2619,11618.0,14,Luke Sanderson,Owen Wilson,2
2620,332.0,2,Inspector Gadget / Robo Gadget / John Brown,Matthew Broderick,0
2621,332.0,3,Sanford Scolex,Rupert Everett,1
2622,332.0,4,Brenda / Robobrenda,Joely Fisher,2
2623,8914.0,14,Carter Blake,Thomas Jane,0
2624,8914.0,15,Dr. Susan McCallister,Saffron Burrows,1
2625,8914.0,16,Sherman 'Preacher' Dudley,LL Cool J,2
2626,9824.0,14,Mr. Furious,Ben Stiller,0
2627,9824.0,20,Casanova Frankenstein,Geoffrey Rush,1
2628,9824.0,17,Monica,Claire Forlani,2
2629,4806.0,5,Maggie Carpenter,Julia Roberts,0
2630,4806.0,6,Ike Graham,Richard Gere,1
2631,4806.0,7,Peggy Flemming,Joan Cusack,2
2632,247.0,5,Johnny Clay,Sterling Hayden,0
2633,247.0,6,Fay,Coleen Gray,1
2634,247.0,7,Val Cannon,Vince Edwards,2
2635,967.0,21,Spartacus,Kirk Douglas,0
2636,967.0,22,Marcus Licinius Crassus,Laurence Olivier,1
2637,967.0,23,Varinia,Jean Simmons,2
2638,802.0,10,Humbert Humbert,James Mason,0
2639,802.0,11,Dolores „Lolita“ Haze,Sue Lyon,1
2640,802.0,12,Charlotte Haze,Shelley Winters,2
2641,3175.0,9,Barry Lyndon,Ryan O'Neal,0
2642,3175.0,10,Lady Lyndon,Marisa Berenson,1
2643,3175.0,26,Capt. Potzdorf,Hardy Krüger,2
2644,147.0,6,Antoine Doinel,Jean-Pierre Léaud,0
2645,147.0,7,Gilberte Doinel,Claire Maurier,1
2646,147.0,8,Julien Doinel,Albert Rémy,2
2647,1628.0,1,Catherine,Jeanne Moreau,0
2648,1628.0,2,Jules,Oskar Werner,1
2649,1628.0,3,Jim,Henri Serre,2
2650,10136.0,11,Chandler Jarrell,Eddie Murphy,0
2651,10136.0,12,Sardo Numspa,Charles Dance,1
2652,10136.0,13,Kee Nang,Charlotte Lewis,2
2653,873.0,19,Celie,Whoopi Goldberg,0
2654,873.0,20,Shug Avery,Margaret Avery,1
2655,873.0,21,Albert,Danny Glover,2
2656,11416.0,1,Rodrigo Mendoza,Robert De Niro,0
2657,11416.0,2,Father Gabriel,Jeremy Irons,1
2658,11416.0,3,Altamirano,Ray McAnally,2
2659,10776.0,8,Seymour Krelborn,Rick Moranis,0
2660,10776.0,9,Audrey,Ellen Greene,1
2661,10776.0,10,Mr. Mushnik,Vincent Gardenia,2
2662,10386.0,18,Hogarth Hughes (voice),Eli Marienthal,0
2663,10386.0,1,Annie Hughes (voice),Jennifer Aniston,1
2664,10386.0,3,The Iron Giant (voice),Vin Diesel,2
2665,745.0,9,Malcolm Crowe,Bruce Willis,0
2666,745.0,11,Lynn Sear,Toni Collette,1
2667,745.0,12,Anna Crowe,Olivia Williams,2
2668,913.0,16,Thomas Crown,Pierce Brosnan,0
2669,913.0,17,Catherine Banning,Rene Russo,1
2670,913.0,18,Michael McCann,Denis Leary,2
2671,11353.0,6,Bobby Bowfinger,Steve Martin,0
2672,11353.0,7,Kit Ramsey | Jeffernson 'Jiff' Ramsey,Eddie Murphy,1
2673,11353.0,9,Daisy,Heather Graham,2
2674,10766.0,1,Richard Thorn,William Holden,0
2675,10766.0,2,Ann Thorn,Lee Grant,1
2676,10766.0,3,Damien Thorn,Jonathan Scott-Taylor,2
2677,813.0,5,Ted Striker,Robert Hays,0
2678,813.0,4,Elaine,Julie Hagerty,1
2679,813.0,1,Murdock,Kareem Abdul-Jabbar,2
2680,2665.0,4,Ted Striker,Robert Hays,0
2681,2665.0,5,Elaine Dickinson,Julie Hagerty,1
2682,2665.0,6,Steven McCroskey,Lloyd Bridges,2
2683,9406.0,1,Andy McDermott,Tom Everett Scott,0
2684,9406.0,2,Serafine Pigot,Julie Delpy,1
2685,9406.0,3,Brad,Vince Vieluf,2
2686,11418.0,1,Clark Griswold,Chevy Chase,0
2687,11418.0,2,Ellen Griswold,Beverly D'Angelo,1
2688,11418.0,6,Audrey Griswold,Dana Hill,2
2689,11153.0,1,Clark Griswold,Chevy Chase,0
2690,11153.0,2,Ellen Griswold,Beverly D'Angelo,1
2691,11153.0,3,Aunt Edna,Imogene Coca,2
2692,2280.0,1,"Joshua ""Josh"" Baskin",Tom Hanks,0
2693,2280.0,2,Susan,Elizabeth Perkins,1
2694,2280.0,3,MacMillan,Robert Loggia,2
2695,11077.0,1,Ben,John Ritter,0
2696,11077.0,2,Big Ben,Jack Warden,1
2697,11077.0,3,Junior,Michael Oliver,2
2698,9944.0,9,Darby Shaw,Julia Roberts,0
2699,9944.0,10,Gray Grantham,Denzel Washington,1
2700,9944.0,11,Thomas Callahan,Sam Shepard,2
2701,850.0,11,Mrs. Parker,Melinda Dillon,0
2702,850.0,12,The Old Man (Mr. Parker),Darren McGavin,1
2703,850.0,13,Ralphie Parker,Peter Billingsley,2
2704,9349.0,1,Luc Devreux/GR44,Jean-Claude Van Damme,0
2705,9349.0,3,Andrew Scott/GR13,Dolph Lundgren,1
2706,9349.0,5,Veronica Roberts,Ally Walker,2
2707,10494.0,3,Mima Kirigoe,Junko Iwao,0
2708,10494.0,2,Rumi,Rica Matsumoto,1
2709,10494.0,4,Tadokoro,Shinpachi Tsuji,2
2710,11963.0,9,Joseph Turner,Robert Redford,0
2711,11963.0,10,Kathy Hale,Faye Dunaway,1
2712,11963.0,11,J. Higgins,Cliff Robertson,2
2713,1911.0,4,Ahmad Ibn Fadlān,Antonio Banderas,0
2714,1911.0,6,Buliwyf,Vladimir Kulich,1
2715,1911.0,7,Herger the Joyous,Dennis Storhøi,2
2716,2900.0,16,Commander Spencer Armacost,Johnny Depp,0
2717,2900.0,2,Jillian Armacost,Charlize Theron,1
2718,2900.0,3,Sherman Reese,Joe Morton,2
2719,10307.0,10,Frankie Paige,Patricia Arquette,0
2720,10307.0,11,Father Andrew Kiernan,Gabriel Byrne,1
2721,10307.0,12,Cardinal Daniel Houseman,Jonathan Pryce,2
2722,11601.0,9,Tom Witzky,Kevin Bacon,0
2723,11601.0,10,Maggie Witzky,Kathryn Erbe,1
2724,11601.0,11,Lisa Weil,Illeana Douglas,2
2725,14.0,6,Lester Burnham,Kevin Spacey,0
2726,14.0,3,Carolyn Burnham,Annette Bening,1
2727,14.0,5,Jane Burnham,Thora Birch,2
2728,11001.0,10,Miles Logan,Martin Lawrence,0
2729,11001.0,11,Carlson,Luke Wilson,1
2730,11001.0,13,Tulley,Dave Chappelle,2
2731,704.0,10,himself,John Lennon,0
2732,704.0,11,himself,Paul McCartney,1
2733,704.0,12,himself,George Harrison,2
2734,11797.0,1,Jerry Dandrige,Chris Sarandon,0
2735,11797.0,2,Charley Brewster,William Ragsdale,1
2736,11797.0,3,Amy Peterson,Amanda Bearse,2
2737,10669.0,13,Ed,Jon Voight,0
2738,10669.0,2,Lewis,Burt Reynolds,1
2739,10669.0,3,Bobby,Ned Beatty,2
2740,11527.0,1,King Arthur,Nigel Terry,0
2741,11527.0,2,Morgana,Helen Mirren,1
2742,11527.0,21,Lancelot,Nicholas Clay,2
2743,10398.0,1,Travis Lehman,Tommy Lee Jones,0
2744,10398.0,2,"Elizabeth ""Libby"" Parsons",Ashley Judd,1
2745,10398.0,3,"Nicholas ""Nick"" Parsons / Jonathan Devereaux",Bruce Greenwood,2
2746,6415.0,1,Archie Gates,George Clooney,0
2747,6415.0,2,Troy Barlow,Mark Wahlberg,1
2748,6415.0,3,Chief Elgin,Ice Cube,2
2749,9638.0,15,The Tall Man,Angus Scrimm,0
2750,9638.0,1,Michael 'Mike' Pearson,A. Michael Baldwin,1
2751,9638.0,2,Jody Pearson,Bill Thornbury,2
2752,226.0,4,Brandon Teena,Hilary Swank,0
2753,226.0,5,Lana Tisdel,Chloë Sevigny,1
2754,226.0,6,John Lotter,Peter Sarsgaard,2
2755,9346.0,1,Joel Goodsen,Tom Cruise,0
2756,9346.0,2,Lana,Rebecca De Mornay,1
2757,9346.0,17,Cameo (uncredited),Sean Penn,2
2758,861.0,23,Douglas Quaid/Hauser,Arnold Schwarzenegger,0
2759,861.0,24,Lori,Sharon Stone,1
2760,861.0,25,Melina,Rachel Ticotin,2
2761,9377.0,1,Ferris Bueller,Matthew Broderick,0
2762,9377.0,2,Cameron Frye,Alan Ruck,1
2763,9377.0,3,Sloane Peterson,Mia Sara,2
2764,11901.0,1,The Stranger,Clint Eastwood,0
2765,11901.0,2,Sarah Belding,Verna Bloom,1
2766,11901.0,3,Callie Travers,Marianna Hill,2
2767,4929.0,1,Marshal Jed Cooper,Clint Eastwood,0
2768,4929.0,2,Rachel Warren,Inger Stevens,1
2769,4929.0,3,Captain Wilson,Ed Begley,2
2770,11230.0,12,Wong Fei-Hung,Jackie Chan,0
2771,11230.0,9,Su Hua Chi,Yuen Siu-Tin,1
