id,castid,character_name,actor_name,order
1367,19,Rocky Balboa,Sylvester Stallone,0
1367,20,Adrian,Talia Shire,1
1367,21,Paulie,Burt Young,2
1371,21,Rocky Balboa,Sylvester Stallone,0
1371,22,"Adrianna ""Adrian"" Pennino Balboa",Talia Shire,1
1371,23,Paulie,Burt Young,2
1374,19,Rocky Balboa,Sylvester Stallone,0
1374,20,Adrian,Talia Shire,1
1374,21,Paulie,Burt Young,2
1375,24,Rocky Balboa,Sylvester Stallone,0
1375,25,Adrian,Talia Shire,1
1375,26,Paulie,Burt Young,2
15196,3,Mrs. Peacock,Eileen Brennan,0
15196,4,Wadsworth,Tim Curry,1
15196,5,Mrs. White,Madeline Kahn,2
11904,1,Sherlock Holmes,Nicholas Rowe,0
11904,2,John Watson,Alan Cox,1
11904,3,Elizabeth Hardy,Sophie Ward,2
1885,10,Daniel LaRusso,Ralph Macchio,0
1885,11,Mr. Kesuke Miyagi,Pat Morita,1
1885,18,Johnny Lawrence,William Zabka,2
8856,1,Daniel LaRusso,Ralph Macchio,0
8856,2,Kesuke Miyagi,Pat Morita,1
8856,3,John Kreese,Martin Kove,2
10495,1,Daniel LaRusso,Ralph Macchio,0
10495,2,Mr. Keisuke Miyagi,Pat Morita,1
10495,3,John Kreese,Martin Kove,2
5825,9,Clark Griswold,Chevy Chase,0
5825,10,Ellen Smith Griswold,Beverly D'Angelo,1
5825,17,Cousin Eddie,Randy Quaid,2
9489,1,Joe Fox,Tom Hanks,0
9489,2,Kathleen Kelly,Meg Ryan,1
9489,3,Young Kathleen Kelly,Katie Sagona,2
8741,30,1st Sgt. Edward Welsh,Sean Penn,0
8741,6,Cpl. Geoffrey Fife,Adrien Brody,1
8741,46,Pvt. Robert Witt,Jim Caviezel,2
9276,1,Delilah Profitt,Jordana Brewster,0
9276,9,Casey Connor,Elijah Wood,1
9276,2,Stokely 'Stokes' Mitchell,Clea DuVall,2
9822,1,Jill Young,Charlize Theron,0
9822,2,Andrei Strasser,Rade Serbedzija,1
9822,3,Gregg O'Hara,Bill Paxton,2
10312,11,Hunter 'Patch' Adams,Robin Williams,0
10312,12,Mitch Roman,Philip Seymour Hoffman,1
10312,13,Dean Walcott,Bob Gunton,2
9441,9,Isabel Kelly,Julia Roberts,0
9441,10,Jackie Harrison,Susan Sarandon,1
9441,11,Luke Harrison,Ed Harris,2
9423,9,Kelly Foster,Jamie Lee Curtis,0
9423,10,Steve Baker,William Baldwin,1
9423,11,Captain Robert Everton,Donald Sutherland,2
10658,1,Beverly Switzler,Lea Thompson,0
10658,2,Dr. Walter Jenning,Jeffrey Jones,1
10658,3,Phil Blumburtt,Tim Robbins,2
9426,1,Seth Brundle,Jeff Goldblum,0
9426,2,Veronica Quaife,Geena Davis,1
9426,3,Stathis Borans,John Getz,2
10344,1,Martin Brundle,Eric Stoltz,0
10344,2,Beth Logan,Daphne Zuniga,1
10344,3,Anton Bartok,Lee Richardson,2
30497,10,Sally Hardesty,Marilyn Burns,0
30497,3,Jerry,Allen Danziger,1
30497,4,Franklin Hardesty,Paul A. Partain,2
192,16,William of Baskerville,Sean Connery,0
192,17,Adso of Melk,Christian Slater,1
192,18,Remigio de Varagine,Helmut Qualtinger,2
9671,1,Michael J. 'Crocodile' Dundee,Paul Hogan,0
9671,2,Sue Charlton,Linda Kozlowski,1
9671,16,Richard Mason,Mark Blum,2
9396,1,Michael J. 'Crocodile' Dundee,Paul Hogan,0
9396,2,Sue Charlton,Linda Kozlowski,1
9396,3,Walter Reilly,John Meillon,2
11873,7,Fast Eddie Felson,Paul Newman,0
11873,8,Vincent Lauria,Tom Cruise,1
11873,9,Carmen,Mary Elizabeth Mastrantonio,2
10015,1,Gunnery Sgt. Tom 'Gunny' Highway,Clint Eastwood,0
10015,2,Aggie,Marsha Mason,1
10015,3,Major Malcolm A. Powers,Everett McGill,2
8388,1,Dusty Bottoms,Chevy Chase,0
8388,2,Lucky Day,Steve Martin,1
8388,3,Ned Nederlander,Martin Short,2
10314,9,Zach Siler,Freddie Prinze Jr.,0
10314,10,Laney Boggs,Rachael Leigh Cook,1
10314,11,Brock Hudson,Matthew Lillard,2
2112,15,Porter,Mel Gibson,0
2112,16,Bronson,Kris Kristofferson,1
2112,17,Val Resnick,Gregg Henry,2
11622,12,Adam Webber,Brendan Fraser,0
11622,13,Eve Rustikoff,Alicia Silverstone,1
11622,14,Calvin Webber,Christopher Walken,2
10207,1,Garrett Blake,Kevin Costner,0
10207,2,Theresa Osborne,Robin Wright,1
10207,3,Dodge Blake,Paul Newman,2
13466,3,Homer Hickam,Jake Gyllenhaal,0
13466,4,John Hickam,Chris Cooper,1
13466,5,Miss Riley,Laura Dern,2
1542,3,Peter Gibbons,Ron Livingston,0
1542,10,Joanna,Jennifer Aniston,1
1542,9,Michael Bolton,David Herman,2
8224,3,Tom Welles,Nicolas Cage,0
8224,4,Max California,Joaquin Phoenix,1
8224,5,Eddie Poole,James Gandolfini,2
8913,10,Louis Creed,Dale Midkiff,0
8913,11,Jud Crandall,Fred Gwynne,1
8913,12,Rachel Creed,Denise Crosby,2
8769,4,Arnie Cunningham,Keith Gordon,0
8769,5,Dennis Guilder,John Stockwell,1
8769,6,Leigh Cabot,Alexandra Paul,2
5919,1,Chief O'Hallorhan,Steve McQueen,0
5919,2,Doug Roberts,Paul Newman,1
5919,5,Jim Duncan,William Holden,2
2362,25,The Gunslinger,Yul Brynner,0
2362,13,Peter Martin,Richard Benjamin,1
2362,14,John Blane,James Brolin,2
10803,9,Logan,Michael York,0
10803,10,Francis,Richard Jordan,1
10803,11,Jessica,Jenny Agutter,2
871,1,George Taylor,Charlton Heston,0
871,2,Cornelius,Roddy McDowall,1
871,3,Zira,Kim Hunter,2
1685,17,Brent,James Franciscus,0
1685,18,Dr. Zira,Kim Hunter,1
1685,19,Dr. Zaius,Maurice Evans,2
1705,11,Caesar,Roddy McDowall,0
1705,21,Lisa,Natalie Trundy,1
1705,23,MacDonald,Austin Stoker,2
1688,8,Caesar,Roddy McDowall,0
1688,9,Breck,Don Murray,1
1688,12,Armando,Ricardo Montalban,2
1687,1,Cornelius,Roddy McDowall,0
1687,2,Dr. Zira,Kim Hunter,1
1687,3,Dr. Lewis Dixon,Bradford Dillman,2
9535,1,Paul Vitti,Robert De Niro,0
9535,2,Dr. Ben Sobel,Billy Crystal,1
9535,3,Laura MacNamara Sobel,Lisa Kudrow,2
796,1,Kathryn Merteuil,Sarah Michelle Gellar,0
796,2,Sebastian Valmont,Ryan Phillippe,1
796,3,Annette Hargrove,Reese Witherspoon,2
100,12,Tom,Jason Flemyng,0
100,13,Soap,Dexter Fletcher,1
100,14,Eddie,Nick Moran,2
11772,12,Eleanor 'Nell' Lance,Julie Harris,0
11772,2,Theodora 'Theo',Claire Bloom,1
11772,3,Dr. John Markway,Richard Johnson,2
9540,1,Beverly/Elliot Mantle,Jeremy Irons,0
9540,2,Claire Niveau,Geneviève Bujold,1
9540,3,Cary,Heidi von Palleske,2
11374,13,Ed 'Eddie' Pekurny,Matthew McConaughey,0
11374,15,Ray Pekurny,Woody Harrelson,1
11374,16,Jeanette,Sally Kirkland,2
603,34,"Thomas ""Neo"" Anderson",Keanu Reeves,0
603,21,Morpheus,Laurence Fishburne,1
603,22,Trinity,Carrie-Anne Moss,2
4951,2,Patrick Verona,Heath Ledger,0
4951,3,"Katarina ""Kat"" Stratford",Julia Stiles,1
4951,17,Cameron James,Joseph Gordon-Levitt,2
11660,17,Bill,Jeremy Theobald,0
11660,1,Cobb,Alex Haw,1
11660,2,The Blonde,Lucy Russell,2
9430,10,Ronna,Sarah Polley,0
9430,9,Claire,Katie Holmes,1
9430,11,Zack,Jay Mohr,2
11355,10,Josie Geller,Drew Barrymore,0
11355,11,Rob Geller,David Arquette,1
11355,12,Sam Coulson,Michael Vartan,2
6522,1,Rayford Gibson,Eddie Murphy,0
6522,2,Claude Banks,Martin Lawrence,1
6522,11,Willie Long,Obba Babatundé,2
1902,12,César,Eduardo Noriega,0
1902,13,Sofía,Penélope Cruz,1
1902,14,Antonio,Chete Lera,2
9451,8,Jim McAllister,Matthew Broderick,0
9451,9,Tracy Flick,Reese Witherspoon,1
9451,10,Paul Metzler,Chris Klein,2
1946,3,Allegra Geller,Jennifer Jason Leigh,0
1946,4,Ted Pikul,Jude Law,1
1946,5,Kiri Vinokur,Ian Holm,2
1844,2,"Robert ""Mac"" MacDougal",Sean Connery,0
1844,1,"Virginia ""Gin"" Baker",Catherine Zeta-Jones,1
1844,9,Hector Cruz,Will Patton,2
6552,1,Anton,Devon Sawa,0
6552,2,Mick,Seth Green,1
6552,4,Molly,Jessica Alba,3
8592,1,Dick Tracy,Warren Beatty,0
8592,2,Big Boy Caprice,Al Pacino,1
8592,3,Breathless Mahoney,Madonna,2
564,19,Richard O'Connell,Brendan Fraser,0
564,20,Evelyn Carnahan,Rachel Weisz,1
564,21,Jonathan Carnahan,John Hannah,2
1893,8,Qui-Gon Jinn,Liam Neeson,0
1893,7,Obi Wan Kenobi,Ewan McGregor,1
1893,6,Padmé Amidala,Natalie Portman,2
1924,1,Superman / Clark Kent,Christopher Reeve,0
1924,2,Jor-El,Marlon Brando,1
1924,9,Lois Lane,Margot Kidder,2
8536,3,Lex Luthor,Gene Hackman,0
8536,1,Superman / Clark Kent,Christopher Reeve,1
8536,6,Otis,Ned Beatty,2
9531,1,Superman / Clark Kent,Christopher Reeve,0
9531,2,Gus Gorman,Richard Pryor,1
9531,3,Perry White,Jackie Cooper,2
11411,19,Superman / Clark Kent,Christopher Reeve,0
11411,20,Lois Lane,Margot Kidder,1
11411,21,Lex Luthor,Gene Hackman,2
138,5,Dracula,Bela Lugosi,0
138,6,Mina Seward,Helen Chandler,1
138,15,John Harker,David Manners,2
3035,15,Dr. Henry Frankenstein,Colin Clive,0
3035,16,Elizabeth,Mae Clarke,1
3035,17,Victor Moritz,John Boles,2
36685,8,Dr. Frank-N-Furter,Tim Curry,0
36685,1,Janet Weiss,Susan Sarandon,1
36685,2,Brad Majors,Barry Bostwick,2
8974,1,Dr. Clayton Forrester,Gene Barry,0
8974,12,Sylvia Van Buren,Ann Robinson,1
8974,2,General Mann,Les Tremayne,2
11549,19,Dr. Miles J. Bennell,Kevin McCarthy,0
11549,1,Becky Driscoll,Dana Wynter,1
11549,3,Jack Belicec,King Donovan,2
509,11,Anna Scott,Julia Roberts,0
509,12,William Thacker,Hugh Grant,1
509,26,Bella,Gina McKee,2
1090,21,Douglas Hall/John Ferguson/David,Craig Bierko,0
1090,22,Hannon Fuller/Grierson,Armin Mueller-Stahl,1
1090,23,Jane Fuller/Natasha Molinaro,Gretchen Mol,2
817,25,Austin Powers / Dr. Evil / Fat Bastard,Mike Myers,0
817,28,Felicity Shagwell,Heather Graham,1
817,29,Basil Exposition,Michael York,2
37135,9,Tarzan,Tony Goldwyn,0
37135,8,Kala,Glenn Close,1
37135,10,Jane Porter,Minnie Driver,2
2275,1,Paul Brenner,John Travolta,0
2275,2,Sara Sunhill,Madeleine Stowe,1
2275,5,Lt. Gen. Joseph Campbell,James Cromwell,2
10376,1,Danny Boodmann T.D. Lemon Nineteen Hundred '1900',Tim Roth,0
10376,2,Max Tooney,Pruitt Taylor Vince,1
10376,3,das Mädchen,Mélanie Thierry,2
104,11,Lola,Franka Potente,0
104,12,Manni,Moritz Bleibtreu,1
104,13,Lola's Father,Herbert Knaup,2
9032,11,Sonny Koufax,Adam Sandler,0
9032,12,Layla Maloney,Joey Lauren Adams,1
9032,24,Vanessa,Kristy Swanson,2
9421,9,Pierre Brochant,Thierry Lhermitte,0
9421,10,François Pignon,Jacques Villeret,1
9421,11,Juste Leblanc,Francis Huster,2
6488,1,Dr. Ross Jennings,Jeff Daniels,0
6488,2,Molly Jennings,Harley Jane Kozak,1
6488,25,Tommy Jennings,Garette Ratliff Henson,2
9473,1,Eric Cartman / Stan Marsh,Trey Parker,0
9473,2,Kyle Broflovski / Kenny McCormick,Matt Stone,1
9473,3,Liane Cartman,Mary Kay Bergman,2
8487,25,Capt. James West,Will Smith,0
8487,2,U.S. Marshal Artemus Gordon,Kevin Kline,1
8487,3,Dr. Arliss Loveless,Kenneth Branagh,2
2105,16,Jim Levenstein,Jason Biggs,0
2105,17,Chris 'Oz' Ostreicher,Chris Klein,1
2105,18,Kevin Meyers,Thomas Ian Nicholas,2
1073,12,Michael Faraday,Jeff Bridges,0
1073,13,Oliver Lang,Tim Robbins,1
1073,14,Cheryl Lang,Joan Cusack,2
2667,41,Mike,Michael C. Williams,0
2667,5,Heather Donahue,Heather Donahue,1
2667,6,Joshua 'Josh' Leonard,Joshua Leonard,2
345,1,Dr. William 'Bill' Harford,Tom Cruise,0
345,2,Alice Harford,Nicole Kidman,1
345,3,Helena Harford,Madison Eginton,2
9825,1,Jack Wells,Bill Pullman,0
9825,2,Kelly Scott,Bridget Fonda,1
9825,3,Hector Cyr,Oliver Platt,2
620,18,Dr. Peter Venkman,Bill Murray,0
620,19,Dr. Raymond Stantz,Dan Aykroyd,1
620,26,Dana Barrett,Sigourney Weaver,2
2978,5,Dr. Peter Venkman,Bill Murray,0
2978,6,Dr. Raymond Stantz,Dan Aykroyd,1
2978,7,Dana Barrett,Sigourney Weaver,2
11618,12,Dr. David Marrow,Liam Neeson,0
11618,13,Theo,Catherine Zeta-Jones,1
11618,14,Luke Sanderson,Owen Wilson,2
332,2,Inspector Gadget / Robo Gadget / John Brown,Matthew Broderick,0
332,3,Sanford Scolex,Rupert Everett,1
332,4,Brenda / Robobrenda,Joely Fisher,2
8914,14,Carter Blake,Thomas Jane,0
8914,15,Dr. Susan McCallister,Saffron Burrows,1
8914,16,Sherman 'Preacher' Dudley,LL Cool J,2
9824,14,Mr. Furious,Ben Stiller,0
9824,20,Casanova Frankenstein,Geoffrey Rush,1
9824,17,Monica,Claire Forlani,2
4806,5,Maggie Carpenter,Julia Roberts,0
4806,6,Ike Graham,Richard Gere,1
4806,7,Peggy Flemming,Joan Cusack,2
247,5,Johnny Clay,Sterling Hayden,0
247,6,Fay,Coleen Gray,1
247,7,Val Cannon,Vince Edwards,2
967,21,Spartacus,Kirk Douglas,0
967,22,Marcus Licinius Crassus,Laurence Olivier,1
967,23,Varinia,Jean Simmons,2
802,10,Humbert Humbert,James Mason,0
802,11,Dolores „Lolita“ Haze,Sue Lyon,1
802,12,Charlotte Haze,Shelley Winters,2
3175,9,Barry Lyndon,Ryan O'Neal,0
3175,10,Lady Lyndon,Marisa Berenson,1
3175,26,Capt. Potzdorf,Hardy Krüger,2
147,6,Antoine Doinel,Jean-Pierre Léaud,0
147,7,Gilberte Doinel,Claire Maurier,1
147,8,Julien Doinel,Albert Rémy,2
1628,1,Catherine,Jeanne Moreau,0
1628,2,Jules,Oskar Werner,1
1628,3,Jim,Henri Serre,2
10136,11,Chandler Jarrell,Eddie Murphy,0
10136,12,Sardo Numspa,Charles Dance,1
10136,13,Kee Nang,Charlotte Lewis,2
873,19,Celie,Whoopi Goldberg,0
873,20,Shug Avery,Margaret Avery,1
873,21,Albert,Danny Glover,2
11416,1,Rodrigo Mendoza,Robert De Niro,0
11416,2,Father Gabriel,Jeremy Irons,1
11416,3,Altamirano,Ray McAnally,2
10776,8,Seymour Krelborn,Rick Moranis,0
10776,9,Audrey,Ellen Greene,1
10776,10,Mr. Mushnik,Vincent Gardenia,2
10386,18,Hogarth Hughes (voice),Eli Marienthal,0
10386,1,Annie Hughes (voice),Jennifer Aniston,1
10386,3,The Iron Giant (voice),Vin Diesel,2
745,9,Malcolm Crowe,Bruce Willis,0
745,11,Lynn Sear,Toni Collette,1
745,12,Anna Crowe,Olivia Williams,2
913,16,Thomas Crown,Pierce Brosnan,0
913,17,Catherine Banning,Rene Russo,1
913,18,Michael McCann,Denis Leary,2
11353,6,Bobby Bowfinger,Steve Martin,0
11353,7,Kit Ramsey | Jeffernson 'Jiff' Ramsey,Eddie Murphy,1
11353,9,Daisy,Heather Graham,2
10766,1,Richard Thorn,William Holden,0
10766,2,Ann Thorn,Lee Grant,1
10766,3,Damien Thorn,Jonathan Scott-Taylor,2
813,5,Ted Striker,Robert Hays,0
813,4,Elaine,Julie Hagerty,1
813,1,Murdock,Kareem Abdul-Jabbar,2
2665,4,Ted Striker,Robert Hays,0
2665,5,Elaine Dickinson,Julie Hagerty,1
2665,6,Steven McCroskey,Lloyd Bridges,2
9406,1,Andy McDermott,Tom Everett Scott,0
9406,2,Serafine Pigot,Julie Delpy,1
9406,3,Brad,Vince Vieluf,2
11418,1,Clark Griswold,Chevy Chase,0
11418,2,Ellen Griswold,Beverly D'Angelo,1
11418,6,Audrey Griswold,Dana Hill,2
11153,1,Clark Griswold,Chevy Chase,0
11153,2,Ellen Griswold,Beverly D'Angelo,1
11153,3,Aunt Edna,Imogene Coca,2
2280,1,"Joshua ""Josh"" Baskin",Tom Hanks,0
2280,2,Susan,Elizabeth Perkins,1
2280,3,MacMillan,Robert Loggia,2
11077,1,Ben,John Ritter,0
11077,2,Big Ben,Jack Warden,1
11077,3,Junior,Michael Oliver,2
9944,9,Darby Shaw,Julia Roberts,0
9944,10,Gray Grantham,Denzel Washington,1
9944,11,Thomas Callahan,Sam Shepard,2
850,11,Mrs. Parker,Melinda Dillon,0
850,12,The Old Man (Mr. Parker),Darren McGavin,1
850,13,Ralphie Parker,Peter Billingsley,2
9349,1,Luc Devreux/GR44,Jean-Claude Van Damme,0
9349,3,Andrew Scott/GR13,Dolph Lundgren,1
9349,5,Veronica Roberts,Ally Walker,2
10494,3,Mima Kirigoe,Junko Iwao,0
10494,2,Rumi,Rica Matsumoto,1
10494,4,Tadokoro,Shinpachi Tsuji,2
11963,9,Joseph Turner,Robert Redford,0
11963,10,Kathy Hale,Faye Dunaway,1
11963,11,J. Higgins,Cliff Robertson,2
1911,4,Ahmad Ibn Fadlān,Antonio Banderas,0
1911,6,Buliwyf,Vladimir Kulich,1
1911,7,Herger the Joyous,Dennis Storhøi,2
2900,16,Commander Spencer Armacost,Johnny Depp,0
2900,2,Jillian Armacost,Charlize Theron,1
2900,3,Sherman Reese,Joe Morton,2
10307,10,Frankie Paige,Patricia Arquette,0
10307,11,Father Andrew Kiernan,Gabriel Byrne,1
10307,12,Cardinal Daniel Houseman,Jonathan Pryce,2
11601,9,Tom Witzky,Kevin Bacon,0
11601,10,Maggie Witzky,Kathryn Erbe,1
11601,11,Lisa Weil,Illeana Douglas,2
14,6,Lester Burnham,Kevin Spacey,0
14,3,Carolyn Burnham,Annette Bening,1
14,5,Jane Burnham,Thora Birch,2
11001,10,Miles Logan,Martin Lawrence,0
11001,11,Carlson,Luke Wilson,1
11001,13,Tulley,Dave Chappelle,2
704,10,himself,John Lennon,0
704,11,himself,Paul McCartney,1
704,12,himself,George Harrison,2
11797,1,Jerry Dandrige,Chris Sarandon,0
11797,2,Charley Brewster,William Ragsdale,1
11797,3,Amy Peterson,Amanda Bearse,2
10669,13,Ed,Jon Voight,0
10669,2,Lewis,Burt Reynolds,1
10669,3,Bobby,Ned Beatty,2
11527,1,King Arthur,Nigel Terry,0
11527,2,Morgana,Helen Mirren,1
11527,21,Lancelot,Nicholas Clay,2
10398,1,Travis Lehman,Tommy Lee Jones,0
10398,2,"Elizabeth ""Libby"" Parsons",Ashley Judd,1
10398,3,"Nicholas ""Nick"" Parsons / Jonathan Devereaux",Bruce Greenwood,2
6415,1,Archie Gates,George Clooney,0
6415,2,Troy Barlow,Mark Wahlberg,1
6415,3,Chief Elgin,Ice Cube,2
9638,15,The Tall Man,Angus Scrimm,0
9638,1,Michael 'Mike' Pearson,A. Michael Baldwin,1
9638,2,Jody Pearson,Bill Thornbury,2
226,4,Brandon Teena,Hilary Swank,0
226,5,Lana Tisdel,Chloë Sevigny,1
226,6,John Lotter,Peter Sarsgaard,2
9346,1,Joel Goodsen,Tom Cruise,0
9346,2,Lana,Rebecca De Mornay,1
9346,17,Cameo (uncredited),Sean Penn,2
861,23,Douglas Quaid/Hauser,Arnold Schwarzenegger,0
861,24,Lori,Sharon Stone,1
861,25,Melina,Rachel Ticotin,2
9377,1,Ferris Bueller,Matthew Broderick,0
9377,2,Cameron Frye,Alan Ruck,1
9377,3,Sloane Peterson,Mia Sara,2
11901,1,The Stranger,Clint Eastwood,0
11901,2,Sarah Belding,Verna Bloom,1
11901,3,Callie Travers,Marianna Hill,2
4929,1,Marshal Jed Cooper,Clint Eastwood,0
4929,2,Rachel Warren,Inger Stevens,1
4929,3,Captain Wilson,Ed Begley,2
11230,12,Wong Fei-Hung,Jackie Chan,0
11230,9,Su Hua Chi,Yuen Siu-Tin,1
11230,11,Thunderleg,Hwang Jang-Lee,2
16642,1,Bill,Richard Gere,0
16642,2,Abbey,Brooke Adams,1
16642,3,Linda,Linda Manz,2
535,2,Alex Owens,Jennifer Beals,0
535,13,Nick Hurley,Michael Nouri,1
535,14,Hanna Long,Lilia Skala,2
1654,1,Maj. John Reisman,Lee Marvin,0
1654,3,Maj. Gen. Worden,Ernest Borgnine,1
1654,2,Joseph Wladislaw,Charles Bronson,2
658,1,James Bond,Sean Connery,0
658,2,Pussy Galore,Honor Blackman,1
658,3,Auric Goldfinger,Gert Fröbe,2
657,27,James Bond,Sean Connery,0
657,1,Tatiana Romanova,Daniela Bianchi,1
657,28,Ali Kerim Bey,Pedro Armendáriz,2
646,12,James Bond,Sean Connery,0
646,13,Honey Ryder,Ursula Andress,1
646,14,Dr. No,Joseph Wiseman,2
5689,7,Emmeline,Brooke Shields,0
5689,8,Richard,Christopher Atkins,1
5689,9,Paddy Button,Leo McKern,2
391,1,Joe,Clint Eastwood,0
391,2,Marisol,Marianne Koch,1
391,5,Ramón Rojo,Gian Maria Volonté,2
8052,3,Sydney Brown,Philip Baker Hall,0
8052,4,Clementine,Gwyneth Paltrow,1
8052,5,John Finnegan,John C. Reilly,2
772,12,Kevin,Macaulay Culkin,0
772,13,Harry Lime,Joe Pesci,1
772,14,Kate McCallister,Catherine O'Hara,2
550,4,The Narrator,Edward Norton,0
550,5,Tyler Durden,Brad Pitt,1
550,7,Robert 'Bob' Paulson,Meat Loaf,2
404,4,Alvin Straight,Richard Farnsworth,0
404,5,Rose Straight,Sissy Spacek,1
404,6,"Dorothy, Straight's Next-Door Neighbor",Jane Galloway Heitz,2
36819,2,King Agamemnon / Fireman,Sean Connery,0
36819,1,Robin Hood,John Cleese,1
36819,3,Dame Pansy / Pansy,Shelley Duvall,2
9343,1,Brian Sweeney Fitzgerald - 'Fitzcarraldo',Klaus Kinski,0
9343,2,Don Aquilino,José Lewgoy,1
9343,3,Cholo,Miguel Ángel Fuentes,2
11562,1,Cliff Stern,Woody Allen,0
11562,2,Judah Rosenthal,Martin Landau,1
11562,3,Dolores Paley,Anjelica Huston,2
8649,1,Frank Pierce,Nicolas Cage,0
8649,2,Mary Burke,Patricia Arquette,1
8649,3,Larry Verber,John Goodman,2
5548,9,RoboCop / Officer Alex J. Murphy,Peter Weller,0
5548,11,Officer Anne Lewis,Nancy Allen,1
5548,13,Dick Jones,Ronny Cox,2
5549,16,RoboCop,Peter Weller,0
5549,28,Officer Anne Lewis,Nancy Allen,1
5549,25,Cain,Tom Noonan,2
856,17,Eddie Valiant,Bob Hoskins,0
856,18,Judge Doom,Christopher Lloyd,1
856,19,Dolores,Joanna Cassidy,2
699,17,James Bond,Roger Moore,0
699,18,Melina Havelock,Carole Bouquet,1
699,19,Milos Columbo,Chaim Topol,2
709,20,James Bond,Timothy Dalton,0
709,21,Pam Bouvier,Carey Lowell,1
709,22,Franz Sanchez,Robert Davi,2
253,19,James Bond,Roger Moore,0
253,20,Kananga/Mr. Big,Yaphet Kotto,1
253,21,Solitaire,Jane Seymour,2
660,1,James Bond,Sean Connery,0
660,2,Dominique 'Domino' Derval,Claudine Auger,1
660,3,Emilio Largo,Adolfo Celi,2
11377,9,Stephen H. Price,Geoffrey Rush,0
11377,10,Evelyn Stockard-Price,Famke Janssen,1
11377,11,Eddie Baker,Taye Diggs,2
492,5,Craig Schwartz,John Cusack,0
492,6,Lotte Schwartz,Cameron Diaz,1
492,13,Maxine Lund,Catherine Keener,2
128,3,Ashitaka (voice),Yōji Matsuda,0
128,4,San (voice),Yuriko Ishida,1
128,5,Eboshi-gozen (voice),Yūko Tanaka,2
9481,1,Lincoln Rhyme,Denzel Washington,0
9481,27,Amelia Donaghy,Angelina Jolie,1
9481,3,Thelma,Queen Latifah,2
9008,12,Lowell Bergman,Al Pacino,0
9008,13,Jeffrey Wigand,Russell Crowe,1
9008,14,Mike Wallace,Christopher Plummer,2
16281,9,"Henry Northrup (segment ""The Crate"")",Hal Holbrook,0
16281,12,"Wilma Northrup (segment ""The Crate"")",Adrienne Barbeau,1
16281,19,"Dexter Stanley (segment ""The Crate"")",Fritz Weaver,2
1694,6,Herbert West,Jeffrey Combs,0
1694,7,Dan Cain,Bruce Abbott,1
1694,8,Megan Halsey,Barbara Crampton,2
37094,3,William 'D-Fens' Foster,Michael Douglas,0
37094,4,Detective Prendergast,Robert Duvall,1
37094,5,Elizabeth 'Beth' Travino,Barbara Hershey,2
961,13,Johnny Gray,Buster Keaton,0
961,14,Annabelle Lee,Marion Mack,1
961,15,Captain Anderson,Glen Cavender,2
11878,1,Sanjuro Kuwabatake / The Samurai,Toshirō Mifune,0
11878,2,"Unosuke, gunfighter",Tatsuya Nakadai,1
11878,3,Nui,Yôko Tsukasa,2
957,24,President Skroob/Yoghurt,Mel Brooks,0
957,26,Dark Helmet,Rick Moranis,1
957,27,Lone Starr,Bill Pullman,2
11886,9,Robin Hood (voice),Brian Bedford,0
11886,11,Little John (voice),Phil Harris,1
11886,16,Prince John (voice),Peter Ustinov,2
1621,1,Billy Ray Valentine,Eddie Murphy,0
1621,2,Louis Winthorpe III,Dan Aykroyd,1
1621,3,Ophelia,Jamie Lee Curtis,2
1832,1,Bartleby,Ben Affleck,0
1832,25,Loki,Matt Damon,1
1832,3,Bethany Sloane,Linda Fiorentino,2
10047,9,Jeanne d’Arc,Milla Jovovich,0
10047,10,The Conscience,Dustin Hoffman,1
10047,11,Yolande of Aragon,Faye Dunaway,2
10228,1,"Satoshi (""Ash Ketchum"")",Rica Matsumoto,0
10228,3,"Kasumi (""Misty"")",Mayumi Iizuka,1
10228,4,"Takeshi (""Brock"")",Yūji Ueda,2
9289,20,Col. Thompson,Eddie Albert,0
9289,21,U.S. Army Ranger,Paul Anka,1
9289,22,Madame Barrault,Arletty,2
11165,1,Admiral Husband E. Kimmel,Martin Balsam,0
11165,2,Vice-Admiral Isoroku Yamamoto,Sô Yamamura,1
11165,3,"Henry L. Stimson, U.S. Secretary of War",Joseph Cotten,2
2039,11,Loretta Castorini,Cher,0
2039,12,Ronny Cammareri,Nicolas Cage,1
2039,13,Cosmo Castorini,Vincent Gardenia,2
11481,1,Carole Ledoux,Catherine Deneuve,0
11481,2,Michael,Ian Hendry,1
11481,3,Colin,John Fraser,2
2668,1,Ichabod Crane,Johnny Depp,0
2668,13,Dr. Lancaster,Ian McDiarmid,1
2668,24,Katrina Van Tassel,Christina Ricci,2
36643,4,James Bond,Pierce Brosnan,0
36643,5,Elektra King,Sophie Marceau,1
36643,6,Renard,Robert Carlyle,2
99,5,Manuela,Cecilia Roth,0
99,6,Huma,Marisa Paredes,1
99,7,Rosa,Penélope Cruz,2
9647,11,Francis Xavier Cross,Bill Murray,0
9647,12,Claire Phillips,Karen Allen,1
9647,14,Lew Hayward,John Forsythe,2
11787,1,Elwood P. Dowd,James Stewart,0
11787,2,Veta Louise Simmons,Josephine Hull,1
11787,3,Miss Kelly,Peggy Dow,2
5156,12,Antonio Ricci,Lamberto Maggiorani,0
5156,13,Bruno Ricci,Enzo Staiola,1
5156,14,Maria Ricci,Lianella Carell,2
